Elapse,Gyro_dPhi,Gyro_dTheta,Gyro_dGama,Gyro_Phi,Gyro_Theta,Gyro_Gama
6.28700000000038,2.1e-05,-2.5e-05,7e-06,-0.054866,-0.098588,0.126147
5.43500000000563,3e-06,-2.2e-05,1.9e-05,-0.054863,-0.09861,0.126166
6.39400000000023,-1.8e-05,-2.1e-05,3.8e-05,-0.054881,-0.09863,0.126204
6.33499999999287,-3.3e-05,-1.5e-05,5.8e-05,-0.054914,-0.098646,0.126261
5.42300000000751,-4.1e-05,-7e-06,7.4e-05,-0.054955,-0.098653,0.126335
7.38899999998921,-5e-05,-1e-06,9.8e-05,-0.055006,-0.098654,0.126433
6.33200000000045,-4.2e-05,5e-06,8.3e-05,-0.055048,-0.098649,0.126516
5.40800000000274,-3.8e-05,7e-06,7.6e-05,-0.055086,-0.098642,0.126592
6.29399999999691,-3e-05,1e-05,6.3e-05,-0.055115,-0.098631,0.126655
5.43100000000152,-2.2e-05,1.6e-05,4.2e-05,-0.055137,-0.098615,0.126697
6.47500000000889,-1.3e-05,2e-05,2.1e-05,-0.055151,-0.098595,0.126718
6.27000000000066,-3e-06,2.2e-05,9e-06,-0.055153,-0.098573,0.126727
5.57299999999827,7e-06,2.8e-05,3e-06,-0.055147,-0.098546,0.12673
6.13299999999128,1.1e-05,2e-05,-4e-06,-0.055136,-0.098525,0.126727
7.40000000000407,1.6e-05,1.6e-05,-1.1e-05,-0.055119,-0.098509,0.126716
5.39500000000714,2.1e-05,1.6e-05,-2e-05,-0.055099,-0.098493,0.126696
6.31799999999316,2e-05,1.6e-05,-2.9e-05,-0.055079,-0.098477,0.126667
6.45799999999497,1.7e-05,5e-06,-3.3e-05,-0.055061,-0.098473,0.126634
5.40200000000368,1.7e-05,-1.3e-05,-3.3e-05,-0.055044,-0.098485,0.126601
6.35099999999511,2.3e-05,-2.7e-05,-3.3e-05,-0.055021,-0.098512,0.126568
5.32300000000419,3.3e-05,-3.6e-05,-4e-05,-0.054988,-0.098549,0.126528
7.60400000000061,5.3e-05,-4.8e-05,-5.9e-05,-0.054935,-0.098597,0.126469
5.26299999999935,5.4e-05,-4e-05,-5.8e-05,-0.054881,-0.098636,0.126412
6.52300000000139,6e-05,-3.4e-05,-5.4e-05,-0.054822,-0.09867,0.126357
6.35900000000333,6.6e-05,-2.6e-05,-4e-05,-0.054756,-0.098697,0.126317
5.34899999999539,8.2e-05,-2.5e-05,-2.3e-05,-0.054674,-0.098721,0.126295
7.59200000000249,7e-05,-2.4e-05,3e-06,-0.054604,-0.098745,0.126298
5.29899999999373,6.5e-05,-3.4e-05,1.9e-05,-0.054539,-0.098779,0.126316
6.4610000000016,5.3e-05,-4.9e-05,2e-05,-0.054485,-0.098828,0.126336
6.39000000001033,3.7e-05,-6.4e-05,9e-06,-0.054448,-0.098892,0.126344
5.28099999999654,2.4e-05,-7.6e-05,-4e-06,-0.054425,-0.098969,0.126341
6.4869999999928,1.3e-05,-7.8e-05,-1e-05,-0.054411,-0.099046,0.12633
6.38000000000716,3e-06,-7.5e-05,-1.6e-05,-0.054408,-0.099121,0.126314
6.4129999999949,-5e-06,-5e-05,-1.8e-05,-0.054413,-0.099172,0.126296
6.46799999999814,-8e-06,-4.3e-05,-2.7e-05,-0.054421,-0.099214,0.126269
5.26700000000346,-9e-06,-3.7e-05,-4.2e-05,-0.05443,-0.099251,0.126227
7.47800000000609,-1.3e-05,-3.4e-05,-6.8e-05,-0.054443,-0.099285,0.126159
5.34799999999791,-1.2e-05,-1.7e-05,-6.9e-05,-0.054455,-0.099303,0.12609
6.36299999999324,-1e-05,-4e-06,-7.8e-05,-0.054466,-0.099306,0.126012
7.55100000000652,-3e-06,8e-06,-9.6e-05,-0.054468,-0.099298,0.125915
5.26599999999178,1e-05,1.6e-05,-8e-05,-0.054458,-0.099282,0.125835
6.37900000000968,2.2e-05,2.5e-05,-6.9e-05,-0.054435,-0.099257,0.125766
5.54699999999286,3.3e-05,3.3e-05,-5.3e-05,-0.054403,-0.099224,0.125713
6.30700000000672,3.9e-05,3.4e-05,-3.9e-05,-0.054363,-0.099189,0.125674
6.41199999999742,4e-05,2.7e-05,-3e-05,-0.054324,-0.099162,0.125644
5.3879999999964,4e-05,1.8e-05,-2.9e-05,-0.054284,-0.099144,0.125615
6.37000000000398,4.6e-05,1.3e-05,-3.7e-05,-0.054238,-0.099131,0.125578
5.36400000000015,5.9e-05,1.8e-05,-5.6e-05,-0.054179,-0.099113,0.125522
7.50999999999635,4.8e-05,2.5e-05,-6e-05,-0.05413,-0.099088,0.125461
6.37199999999893,4.3e-05,3.9e-05,-7.2e-05,-0.054087,-0.099048,0.12539
5.47300000000916,3.7e-05,4.9e-05,-7.4e-05,-0.054051,-0.098999,0.125316
6.31399999998905,2.5e-05,4.7e-05,-6.3e-05,-0.054026,-0.098951,0.125253
5.34500000000548,8e-06,3.3e-05,-4.4e-05,-0.054018,-0.098918,0.125209
6.47299999999973,-9e-06,1.3e-05,-2e-05,-0.054027,-0.098905,0.125189
6.36199999999576,-2.3e-05,-2e-06,7e-06,-0.05405,-0.098907,0.125196
6.42700000000218,-3.7e-05,-1.2e-05,3.9e-05,-0.054086,-0.098919,0.125236
6.39700000000687,-3.6e-05,-2.1e-05,5.7e-05,-0.054123,-0.09894,0.125293
5.31300000000101,-4.1e-05,-3.5e-05,7.3e-05,-0.054164,-0.098975,0.125366
6.57299999998884,-4.8e-05,-4.8e-05,7.8e-05,-0.054212,-0.099023,0.125444
6.35600000001091,-5.5e-05,-5.3e-05,7.4e-05,-0.054267,-0.099076,0.125518
6.35799999999165,-6.7e-05,-5.7e-05,8e-05,-0.054334,-0.099133,0.125599
6.47999999999627,-5.8e-05,-3.7e-05,6.3e-05,-0.054392,-0.09917,0.125662
5.31200000000354,-6e-05,-2.5e-05,6.1e-05,-0.054452,-0.099195,0.125723
6.35400000000175,-6.4e-05,-1.5e-05,5.8e-05,-0.054516,-0.09921,0.125781
6.48800000000449,-7.2e-05,3e-06,4.9e-05,-0.054588,-0.099207,0.125829
5.71399999999755,-9.7e-05,4.3e-05,3.8e-05,-0.054685,-0.099164,0.125867
6.57200000000557,-9.1e-05,7.5e-05,1.4e-05,-0.054776,-0.099089,0.125881
6.59999999999172,-9e-05,9.6e-05,1e-06,-0.054865,-0.098993,0.125882
6.27599999999973,-7.9e-05,9.1e-05,-5e-06,-0.054944,-0.098903,0.125877
5.44299999999964,-6.6e-05,7.7e-05,-4e-06,-0.055011,-0.098826,0.125872
6.31599999999821,-6e-05,6.5e-05,-0,-0.055071,-0.098761,0.125872
5.37800000000743,-6.3e-05,5.3e-05,4e-06,-0.055134,-0.098707,0.125876
6.2679999999915,-8.5e-05,5.1e-05,8e-06,-0.055219,-0.098656,0.125885
7.35800000001063,-7.9e-05,3.9e-05,5e-06,-0.055298,-0.098617,0.12589
5.45799999999019,-7.3e-05,3.6e-05,-3e-06,-0.055371,-0.098581,0.125887
6.35600000001091,-5.9e-05,3.5e-05,-1.7e-05,-0.05543,-0.098546,0.12587
5.27299999998831,-4.5e-05,3.8e-05,-3.2e-05,-0.055475,-0.098508,0.125838
6.49300000000608,-3.1e-05,4e-05,-4.4e-05,-0.055506,-0.098469,0.125794
7.41299999999967,-2e-05,4.5e-05,-5.7e-05,-0.055527,-0.098423,0.125738
5.29699999999877,-5e-06,3.8e-05,-4.5e-05,-0.055532,-0.098385,0.125692
6.43999999999778,4e-06,3.7e-05,-3.9e-05,-0.055528,-0.098347,0.125653
6.34600000000773,6e-06,3.7e-05,-4e-05,-0.055522,-0.09831,0.125613
5.30299999999784,3e-06,3.9e-05,-4.7e-05,-0.05552,-0.098271,0.125566
6.55499999999165,-5e-06,3.7e-05,-4.5e-05,-0.055525,-0.098234,0.125521
6.34700000000521,-2.6e-05,3.2e-05,-3.1e-05,-0.055551,-0.098202,0.12549
6.39200000000528,-4.6e-05,1.5e-05,-2e-06,-0.055596,-0.098187,0.125488
6.30999999999915,-6.7e-05,4e-06,1.1e-05,-0.055663,-0.098183,0.125498
5.30299999999784,-8e-05,-3e-06,1e-05,-0.055743,-0.098186,0.125508
6.40400000000341,-8.5e-05,-9e-06,2e-06,-0.055828,-0.098195,0.12551
7.39999999998986,-7.6e-05,-1.9e-05,-9e-06,-0.055904,-0.098213,0.125501
5.2960000000013,-7e-05,-3.7e-05,-2.5e-05,-0.055974,-0.09825,0.125476
6.52200000000391,-3.9e-05,-3.9e-05,-3.1e-05,-0.056014,-0.098289,0.125445
5.31399999999849,-1.4e-05,-3.7e-05,-3.1e-05,-0.056028,-0.098326,0.125414
7.50499999999477,9e-06,-3.7e-05,-1.9e-05,-0.056018,-0.098363,0.125395
6.35700000000838,2.7e-05,-3e-05,1e-05,-0.055992,-0.098392,0.125405
5.30299999999784,4.7e-05,-2.4e-05,3.6e-05,-0.055945,-0.098417,0.12544
6.45000000000095,6.5e-05,-1.8e-05,5.6e-05,-0.05588,-0.098435,0.125496
5.27200000000505,7.7e-05,-1.7e-05,6.5e-05,-0.055803,-0.098452,0.125561
6.33200000000045,8.6e-05,-1.8e-05,6.7e-05,-0.055716,-0.09847,0.125629
6.51999999999475,8.8e-05,-1.6e-05,7.1e-05,-0.055628,-0.098486,0.125699
5.274,9.7e-05,-1.2e-05,8.7e-05,-0.055532,-0.098497,0.125786
7.47499999999945,7.7e-05,-6e-06,7.6e-05,-0.055455,-0.098503,0.125862
6.40199999999425,7.1e-05,-1e-05,7.5e-05,-0.055384,-0.098513,0.125937
5.26800000000094,6.7e-05,-2e-05,7.1e-05,-0.055317,-0.098533,0.126008
6.46199999999908,6.4e-05,-3e-05,6.5e-05,-0.055253,-0.098564,0.126073
9.21700000000669,6e-05,-3.4e-05,5.9e-05,-0.055193,-0.098598,0.126131
5.10199999999372,5.6e-05,-3e-05,5.1e-05,-0.055137,-0.098628,0.126182
3.88000000000943,5.1e-05,-2.5e-05,4.1e-05,-0.055087,-0.098653,0.126223
5.32299999998997,4.4e-05,-2.5e-05,2.9e-05,-0.055042,-0.098678,0.126252
6.34900000000016,4.2e-05,-3.1e-05,2.1e-05,-0.055,-0.098709,0.126273
6.44400000000189,2.6e-05,-2.9e-05,1.4e-05,-0.054975,-0.098738,0.126286
6.3430000000011,1.5e-05,-3.9e-05,1.7e-05,-0.054959,-0.098777,0.126303
6.45699999999749,5e-06,-5.2e-05,1.9e-05,-0.054954,-0.098829,0.126322
5.34300000001053,0,-6.5e-05,1.5e-05,-0.054954,-0.098894,0.126337
6.36299999999324,4e-06,-7.3e-05,1.1e-05,-0.054949,-0.098967,0.126348
6.55100000000175,1.3e-05,-7.4e-05,1.4e-05,-0.054936,-0.099041,0.126362
5.25999999999271,2.2e-05,-6.9e-05,2.1e-05,-0.054914,-0.099111,0.126383
6.36200000000997,2.7e-05,-6.6e-05,2.6e-05,-0.054887,-0.099177,0.126409
5.39899999999705,2.7e-05,-6.2e-05,3e-05,-0.05486,-0.099238,0.126439
6.34599999999352,2.8e-05,-6.3e-05,3.8e-05,-0.054832,-0.099301,0.126477
7.49600000000328,2.5e-05,-4.8e-05,3.4e-05,-0.054807,-0.099349,0.126511
5.3180000000026,2.6e-05,-4.7e-05,3.2e-05,-0.054782,-0.099396,0.126543
6.32600000000139,2.3e-05,-5.1e-05,2.6e-05,-0.054759,-0.099446,0.126569
6.45500000000254,1.8e-05,-6.2e-05,2.1e-05,-0.054741,-0.099508,0.12659
5.35499999999445,1.3e-05,-7.7e-05,2.5e-05,-0.054728,-0.099585,0.126615
6.36699999999735,8e-06,-8.5e-05,3.5e-05,-0.054719,-0.099671,0.126651
5.40399999999863,2e-06,-8.4e-05,4.2e-05,-0.054717,-0.099755,0.126693
6.26800000000571,-5e-06,-7.6e-05,4.6e-05,-0.054722,-0.099831,0.126738
7.43500000000097,-1.5e-05,-7.5e-05,6.1e-05,-0.054737,-0.099905,0.126799
5.34899999999539,-1.9e-05,-5.1e-05,5.7e-05,-0.054757,-0.099956,0.126856
6.36900000000651,-2.5e-05,-3.6e-05,5.6e-05,-0.054781,-0.099992,0.126912
6.44099999999526,-3.7e-05,-2.7e-05,5e-05,-0.054819,-0.100019,0.126962
5.37400000000332,-5.7e-05,-2.5e-05,4.4e-05,-0.054876,-0.100044,0.127006
7.40000000000407,-8.7e-05,-3.1e-05,4.7e-05,-0.054962,-0.100075,0.127053
5.37399999998911,-8e-05,-2.6e-05,4.3e-05,-0.055042,-0.100101,0.127096
6.32000000000232,-7.2e-05,-1.8e-05,5.1e-05,-0.055114,-0.100118,0.127146
6.38399999999706,-6.3e-05,-3e-06,5.4e-05,-0.055177,-0.100122,0.127201
5.41300000000433,-6.9e-05,1.1e-05,6.5e-05,-0.055246,-0.100111,0.127266
6.27400000000478,-5.1e-05,1.5e-05,6.1e-05,-0.055297,-0.100096,0.127327
6.43999999999778,-3.6e-05,1.4e-05,6.9e-05,-0.055333,-0.100082,0.127396
6.4739999999972,-2.4e-05,7e-06,7.5e-05,-0.055358,-0.100075,0.127471
6.36400000000492,-2.1e-05,-2e-06,8e-05,-0.055379,-0.100077,0.127551
5.37199999999416,-2.4e-05,-1.1e-05,8.2e-05,-0.055403,-0.100087,0.127633
6.41600000000153,-2.9e-05,-1.4e-05,8e-05,-0.055432,-0.100101,0.127713
6.32199999999727,-3.4e-05,-1.5e-05,8.5e-05,-0.055466,-0.100116,0.127798
6.46500000000572,-2.5e-05,-1.4e-05,6.4e-05,-0.055491,-0.10013,0.127861
6.3559999999967,-2.1e-05,-1.9e-05,5.7e-05,-0.055512,-0.100149,0.127918
5.31000000000859,-1.9e-05,-1.9e-05,5e-05,-0.055531,-0.100168,0.127968
6.58599999999865,-2e-05,-1.4e-05,4.5e-05,-0.055551,-0.100182,0.128012
6.2899999999928,-2.4e-05,-4e-06,5.2e-05,-0.055575,-0.100187,0.128064
6.50100000000009,-1.8e-05,9e-06,4.3e-05,-0.055593,-0.100177,0.128108
6.41000000000247,-1.1e-05,2.6e-05,4.3e-05,-0.055604,-0.100151,0.12815
5.35499999999445,-5e-06,4.7e-05,4.9e-05,-0.05561,-0.100105,0.1282
6.47500000000889,-3e-06,6.6e-05,6.2e-05,-0.055612,-0.100039,0.128262
5.26699999998925,0,7.1e-05,7.1e-05,-0.055612,-0.099968,0.128333
6.33800000001372,6e-06,6.5e-05,7e-05,-0.055607,-0.099903,0.128403
6.5089999999941,1.5e-05,5.7e-05,5.4e-05,-0.055592,-0.099846,0.128457
5.2649999999943,2.2e-05,5.1e-05,3e-05,-0.05557,-0.099795,0.128487
6.55300000001091,2.2e-05,5e-05,8e-06,-0.055547,-0.099745,0.128495
6.39400000000023,2e-05,5.8e-05,2e-06,-0.055528,-0.099687,0.128496
5.2999999999912,1.8e-05,6.7e-05,8e-06,-0.05551,-0.099621,0.128504
6.48499999999785,1.8e-05,6.9e-05,5e-06,-0.055491,-0.099552,0.12851
5.32300000000419,2.2e-05,6.8e-05,-1e-05,-0.05547,-0.099484,0.128499
6.4129999999949,2.7e-05,7e-05,-2.5e-05,-0.055443,-0.099414,0.128474
6.51600000000485,3.6e-05,7.7e-05,-4.1e-05,-0.055407,-0.099337,0.128434
5.39799999999957,3.3e-05,4.7e-05,-3.3e-05,-0.055374,-0.09929,0.1284
7.49100000000169,3.3e-05,2.3e-05,-1.7e-05,-0.055341,-0.099267,0.128383
5.44399999999712,3.1e-05,7e-06,4e-06,-0.055311,-0.09926,0.128387
6.40099999999677,2.8e-05,-4e-06,1.9e-05,-0.055282,-0.099264,0.128405
5.36300000000267,2.8e-05,-1.5e-05,2.6e-05,-0.055254,-0.099279,0.128431
6.43499999999619,2.6e-05,-2.3e-05,2.4e-05,-0.055228,-0.099302,0.128455
6.33200000000045,2.2e-05,-2.6e-05,1.6e-05,-0.055207,-0.099328,0.128471
5.39300000001219,1.3e-05,-2.7e-05,5e-06,-0.055194,-0.099354,0.128476
6.48499999999785,-0,-2.4e-05,-1.2e-05,-0.055194,-0.099379,0.128464
6.43699999999114,-1.8e-05,-2.5e-05,-4e-05,-0.055212,-0.099404,0.128424
6.45200000001012,-2.9e-05,-2.2e-05,-5.1e-05,-0.05524,-0.099426,0.128373
5.29899999999373,-3.8e-05,-2.2e-05,-6e-05,-0.055278,-0.099448,0.128313
7.53600000000176,-5.1e-05,-2.7e-05,-6.8e-05,-0.055329,-0.099474,0.128245
6.43599999999367,-4.6e-05,-1.8e-05,-5.2e-05,-0.055375,-0.099492,0.128193
5.274,-4.6e-05,-9e-06,-4.6e-05,-0.055421,-0.099502,0.128147
7.53600000000176,-5.9e-05,-1e-06,-4.4e-05,-0.05548,-0.099502,0.128103
5.41700000000844,-5.8e-05,1.2e-05,-2.9e-05,-0.055538,-0.099491,0.128074
6.42999999999461,-6.1e-05,2.8e-05,-2.4e-05,-0.055599,-0.099463,0.12805
6.41799999999648,-5.5e-05,4.4e-05,-2.6e-05,-0.055654,-0.099419,0.128024
5.21000000000527,-4.5e-05,5.2e-05,-4.1e-05,-0.055699,-0.099366,0.127983
7.4989999999957,-4.2e-05,5.5e-05,-7.1e-05,-0.055741,-0.099311,0.127912
5.2960000000013,-3e-05,3.3e-05,-7e-05,-0.055771,-0.099278,0.127842
6.31599999999821,-2.4e-05,1.8e-05,-6.3e-05,-0.055795,-0.09926,0.127779
6.46000000000413,-1.7e-05,2e-06,-5.2e-05,-0.055812,-0.099258,0.127728
5.36900000000173,-7e-06,-1.6e-05,-4.8e-05,-0.055819,-0.099274,0.12768
7.44899999999404,1e-06,-3.6e-05,-5.9e-05,-0.055818,-0.09931,0.127621
5.42699999999741,7e-06,-4.2e-05,-5.2e-05,-0.055811,-0.099351,0.127569
6.34500000001026,1e-05,-5.2e-05,-5.7e-05,-0.055801,-0.099403,0.127513
6.43599999999367,7e-06,-6e-05,-7.4e-05,-0.055794,-0.099464,0.127439
5.45200000000534,3e-06,-7.3e-05,-0.00011,-0.055791,-0.099537,0.127329
7.46499999999628,3e-06,-6.4e-05,-0.000105,-0.055788,-0.099601,0.127224
5.38699999999892,2e-06,-7e-05,-0.000103,-0.055786,-0.099671,0.127121
6.38100000000463,-1e-06,-7.7e-05,-9.7e-05,-0.055787,-0.099748,0.127023
6.35699999999417,-4e-06,-8.3e-05,-9.3e-05,-0.055791,-0.099831,0.126931
6.50900000000831,-6e-06,-0.000105,-0.000107,-0.055797,-0.099936,0.126824
6.3119999999941,-7e-06,-9.6e-05,-9.3e-05,-0.055804,-0.100032,0.126731
5.305000000007,-1.1e-05,-0.000103,-9.2e-05,-0.055816,-0.100134,0.126638
7.48999999999,-2e-05,-0.000129,-9.9e-05,-0.055836,-0.100264,0.126539
6.3080000000042,-2.1e-05,-0.000115,-7.5e-05,-0.055856,-0.100378,0.126464
5.40300000000116,-1.9e-05,-0.000111,-6.6e-05,-0.055876,-0.10049,0.126398
7.43699999999592,-1.7e-05,-0.000117,-6.6e-05,-0.055893,-0.100607,0.126332
5.30799999999942,-1.2e-05,-8.5e-05,-4e-05,-0.055905,-0.100691,0.126292
6.40900000000499,-1.2e-05,-6.5e-05,-2.1e-05,-0.055916,-0.100756,0.12627
7.4029999999965,-1.7e-05,-4.9e-05,-5e-06,-0.055933,-0.100805,0.126265
5.38099999999986,-1.9e-05,-2.1e-05,1.3e-05,-0.055952,-0.100827,0.126278
6.38500000000874,-2.6e-05,-3e-06,2.9e-05,-0.055978,-0.10083,0.126307
6.33599999999035,-2.9e-05,1.2e-05,3.6e-05,-0.056007,-0.100818,0.126343
5.41300000000433,-2.4e-05,2.5e-05,3.1e-05,-0.056031,-0.100792,0.126374
6.30599999999504,-1.7e-05,3.6e-05,1.4e-05,-0.056048,-0.100756,0.126388
6.36200000000997,-1.4e-05,5.1e-05,-1.5e-05,-0.056062,-0.100705,0.126373
6.42599999999049,-9e-06,4.7e-05,-4.4e-05,-0.056071,-0.100658,0.126328
6.33200000000045,-4e-06,4.9e-05,-7.3e-05,-0.056075,-0.100609,0.126255
5.29500000000382,0,4.6e-05,-8.7e-05,-0.056075,-0.100563,0.126168
6.54299999999353,1e-06,3.6e-05,-8.2e-05,-0.056074,-0.100527,0.126086
6.30200000000514,-1e-06,2e-05,-6.5e-05,-0.056075,-0.100507,0.126021
5.35700000000361,-5e-06,2e-06,-5.1e-05,-0.05608,-0.100505,0.12597
7.47799999999188,-1e-05,-1.8e-05,-2.5e-05,-0.056089,-0.100523,0.125945
5.28800000000729,-1.2e-05,-3.8e-05,-1.1e-05,-0.056102,-0.100561,0.125934
6.50199999999757,-1.1e-05,-5.7e-05,-4e-06,-0.056112,-0.100619,0.12593
7.36700000000212,-8e-06,-7.9e-05,-4e-06,-0.056121,-0.100697,0.125927
5.31099999999185,-4e-06,-6.6e-05,-9e-06,-0.056125,-0.100763,0.125918
6.47100000000478,-3e-06,-5.6e-05,-2e-05,-0.056128,-0.100819,0.125899
6.34700000000521,-5e-06,-4.8e-05,-3.5e-05,-0.056133,-0.100867,0.125863
6.46399999999403,-4e-06,-2.2e-05,-3.7e-05,-0.056137,-0.100889,0.125826
6.34700000000521,-6e-06,-0,-4e-05,-0.056144,-0.100889,0.125786
5.29699999999877,-1.2e-05,1.4e-05,-3.3e-05,-0.056156,-0.100875,0.125753
7.48099999999852,-2e-05,2.3e-05,-2e-05,-0.056176,-0.100852,0.125733
6.377999999998,-2e-05,2.6e-05,-0,-0.056196,-0.100825,0.125733
5.26999999999589,-2e-05,3.3e-05,1e-05,-0.056215,-0.100792,0.125743
6.43100000000629,-1.4e-05,3.8e-05,1.6e-05,-0.056229,-0.100755,0.125759
6.33799999999951,-7e-06,4.4e-05,2e-05,-0.056236,-0.100711,0.125779
5.33599999999979,-4e-06,5.3e-05,2.4e-05,-0.05624,-0.100658,0.125803
6.41799999999648,-8e-06,7.1e-05,3.5e-05,-0.056248,-0.100588,0.125838
5.27600000000916,-1e-05,6.1e-05,4.5e-05,-0.056258,-0.100526,0.125882
6.43599999999367,-1.3e-05,5e-05,6.3e-05,-0.056271,-0.100476,0.125945
7.39500000000248,-1.9e-05,3.4e-05,7.8e-05,-0.05629,-0.100442,0.126023
5.28799999999308,-2.4e-05,2.7e-05,8.9e-05,-0.056314,-0.100415,0.126112
6.43700000000536,-2.3e-05,2.6e-05,9.4e-05,-0.056337,-0.100389,0.126206
6.3209999999998,-1.7e-05,2.3e-05,9.5e-05,-0.056354,-0.100365,0.126302
5.3089999999969,-1.1e-05,2.1e-05,9e-05,-0.056365,-0.100344,0.126392
6.95699999999988,-5e-06,1.9e-05,7.4e-05,-0.05637,-0.100325,0.126466
4.8100000000062,-2e-06,1.7e-05,5.2e-05,-0.056372,-0.100308,0.126519
6.41499999998985,-5e-06,2.6e-05,3.8e-05,-0.056378,-0.100282,0.126556
6.32800000001055,-7e-06,4e-05,1.5e-05,-0.056385,-0.100242,0.126571
6.36399999999071,-9e-06,6e-05,-0,-0.056394,-0.100182,0.126571
6.51500000000738,-1e-05,6.7e-05,-9e-06,-0.056403,-0.100115,0.126563
6.30699999999251,-1e-05,5.7e-05,-5e-06,-0.056414,-0.100058,0.126557
5.30300000001205,-1e-05,3.9e-05,6e-06,-0.056424,-0.100019,0.126564
6.47299999999973,-1.2e-05,2.7e-05,2.1e-05,-0.056436,-0.099992,0.126585
5.32399999998745,-1.3e-05,1.3e-05,2.7e-05,-0.056449,-0.099979,0.126611
7.51999999999953,-2.1e-05,0,3.4e-05,-0.05647,-0.099979,0.126645
6.34000000000867,-3.3e-05,-1.3e-05,3.7e-05,-0.056504,-0.099992,0.126682
5.30100000000289,-4.9e-05,-2.6e-05,3.8e-05,-0.056552,-0.100018,0.12672
6.43599999999367,-6.5e-05,-3.8e-05,4.5e-05,-0.056617,-0.100056,0.126764
6.29399999999691,-7.5e-05,-4.6e-05,5.3e-05,-0.056692,-0.100102,0.126817
6.3650000000024,-9e-05,-4.9e-05,6.5e-05,-0.056782,-0.100151,0.126883
6.49300000000608,-7.5e-05,-2.1e-05,5.2e-05,-0.056858,-0.100171,0.126935
5.30799999999942,-7.2e-05,1.2e-05,4.4e-05,-0.056929,-0.10016,0.126979
6.41399999999237,-6.5e-05,4.3e-05,4.2e-05,-0.056994,-0.100116,0.127021
6.43300000000124,-5.8e-05,6.9e-05,4.7e-05,-0.057052,-0.100048,0.127068
5.28900000000476,-4.8e-05,9e-05,5.1e-05,-0.057101,-0.099958,0.127119
6.44199999999273,-3.5e-05,0.000124,6.3e-05,-0.057135,-0.099835,0.127183
6.37199999999893,-5e-06,0.000118,5.6e-05,-0.05714,-0.099716,0.127238
5.23200000000656,1.6e-05,0.000122,5e-05,-0.057124,-0.099594,0.127289
6.49099999999692,2.8e-05,0.000111,3.3e-05,-0.057095,-0.099483,0.127321
5.34600000000296,3.2e-05,8.9e-05,1.4e-05,-0.057063,-0.099394,0.127336
6.34399999999857,2.9e-05,6.2e-05,7e-06,-0.057035,-0.099332,0.127343
6.50699999999915,2.2e-05,3.5e-05,6e-06,-0.057013,-0.099297,0.127348
5.25100000000123,1.7e-05,1.7e-05,9e-06,-0.056995,-0.09928,0.127358
6.30700000000672,1.3e-05,4e-06,1.3e-05,-0.056982,-0.099276,0.127371
7.59499999999491,2e-06,-9e-06,1.6e-05,-0.056981,-0.099286,0.127387
5.26700000000346,-2e-05,-2.2e-05,2.5e-05,-0.057001,-0.099307,0.127411
6.44199999999273,-4.4e-05,-3.2e-05,3.9e-05,-0.057045,-0.099339,0.127451
5.3750000000008,-5.6e-05,-4.2e-05,4.9e-05,-0.057101,-0.099381,0.1275
6.33899999999699,-6.2e-05,-6.3e-05,6.3e-05,-0.057163,-0.099444,0.127563
7.46200000000385,-4.5e-05,-6.8e-05,6e-05,-0.057208,-0.099512,0.127623
5.33000000000072,-3.7e-05,-8.5e-05,6.7e-05,-0.057245,-0.099597,0.12769
6.31900000000485,-3.2e-05,-9.7e-05,7.3e-05,-0.057277,-0.099695,0.127762
5.38699999999892,-2.8e-05,-0.00011,7.1e-05,-0.057305,-0.099805,0.127833
6.31400000000326,-2.9e-05,-0.00014,6.8e-05,-0.057333,-0.099945,0.127901
7.53799999999671,-1.9e-05,-0.00012,4.1e-05,-0.057353,-0.100065,0.127942
5.36699999999257,-1.4e-05,-0.000108,2.4e-05,-0.057367,-0.100173,0.127967
6.3430000000011,-9e-06,-8.8e-05,1.3e-05,-0.057376,-0.10026,0.12798
6.4739999999972,-3e-06,-6.3e-05,2e-06,-0.057379,-0.100324,0.127982
5.22800000000245,8e-06,-4.3e-05,-9e-06,-0.057371,-0.100367,0.127973
7.41500000000883,1.6e-05,-1.2e-05,-1.2e-05,-0.057355,-0.10038,0.127961
5.58399999999892,1.7e-05,5e-06,-8e-06,-0.057337,-0.100375,0.127953
6.33299999999792,9e-06,1.4e-05,1e-06,-0.057328,-0.100361,0.127954
5.41199999999264,-1e-06,1.5e-05,9e-06,-0.057329,-0.100346,0.127963
6.3610000000125,-6e-06,1.3e-05,9e-06,-0.057335,-0.100333,0.127972
6.40199999999425,-7e-06,7e-06,2e-06,-0.057341,-0.100326,0.127974
5.35599999999192,-6e-06,-3e-06,-6e-06,-0.057348,-0.100329,0.127968
7.33700000000681,-5e-06,-1.8e-05,-2e-05,-0.057352,-0.100347,0.127948
6.38800000000117,0,-2.4e-05,-2.8e-05,-0.057352,-0.100372,0.12792
5.40900000000022,3e-06,-2.7e-05,-3.7e-05,-0.057349,-0.100398,0.127883
6.32299999999475,2e-06,-2.2e-05,-4e-05,-0.057347,-0.10042,0.127843
6.44300000000442,-1e-06,-1.4e-05,-4.1e-05,-0.057347,-0.100434,0.127802
6.39300000000276,-7e-06,4e-06,-3e-05,-0.057354,-0.100429,0.127772
6.45199999999591,-1.6e-05,2.7e-05,-2.7e-05,-0.05737,-0.100403,0.127745
