Elapse,Mag_raw_X,Mag_raw_Y,Mag_raw_Z
5.00700000000087,-91,-339,-115
5.14499999999884,-91,-339,-115
5.14100000000006,-92,-336,-112
4.50000000000017,-88,-338,-108
5.20999999999994,-88,-338,-108
5.29900000000083,-88,-338,-108
5.38199999999911,-89,-335,-115
4.47800000000065,-89,-335,-115
4.97799999999948,-91,-339,-113
5.29700000000055,-91,-339,-113
4.49300000000008,-93,-335,-111
5.09300000000046,-93,-335,-111
5.30599999999914,-98,-344,-114
5.4470000000002,-98,-344,-114
4.467,-95,-343,-107
5.04600000000011,-95,-343,-107
5.46600000000019,-95,-343,-111
4.54099999999968,-95,-343,-111
4.85199999999963,-94,-352,-104
5.28900000000121,-94,-352,-104
5.39699999999854,-96,-342,-106
5.26500000000141,-99,-343,-107
5.2979999999998,-99,-343,-107
4.74200000000025,-99,-343,-107
4.89299999999915,-91,-349,-105
5.30799999999942,-100,-344,-108
5.41199999999975,-100,-344,-108
4.61700000000143,-100,-344,-108
4.8269999999988,-101,-353,-105
5.31699999999979,-106,-354,-112
5.02900000000039,-106,-354,-112
4.53900000000118,-106,-354,-112
5.30199999999859,-100,-362,-106
4.44700000000076,-100,-362,-106
5.19899999999929,-97,-363,-107
5.29299999999999,-97,-363,-107
6.46200000000086,-106,-356,-106
4.76899999999958,-106,-356,-106
4.72099999999998,-105,-361,-103
5.42899999999946,-105,-361,-103
4.41499999999984,-105,-361,-103
5.03500000000123,-105,-361,-103
5.32399999999988,-105,-365,-103
4.5939999999991,-106,-360,-94
5.02600000000086,-106,-360,-94
4.60999999999956,-106,-360,-94
5.43000000000049,-107,-365,-99
5.26799999999916,-109,-367,-103
5.34100000000137,-109,-367,-103
5.38699999999892,-109,-367,-103
5.67600000000112,-109,-369,-97
4.86499999999879,-109,-369,-91
4.43800000000039,-109,-369,-91
5.21600000000078,-109,-369,-91
5.27999999999906,-106,-368,-92
4.29100000000027,-108,-372,-98
5.3769999999993,-108,-372,-98
5.26100000000085,-108,-372,-98
4.65699999999991,-107,-369,-95
5.03600000000048,-103,-369,-95
5.25099999999945,-103,-373,-91
4.47299999999906,-110,-372,-90
5.274,-110,-372,-90
5.38900000000098,-110,-372,-90
4.24899999999973,-110,-374,-88
5.36300000000089,-107,-377,-93
5.56699999999921,-107,-377,-93
5.1470000000009,-107,-377,-93
5.61499999999882,-103,-375,-95
5.11900000000054,-114,-378,-90
22.2979999999993,-114,-378,-90
6.30500000000112,-114,-378,-90
1.41299999999944,-111,-375,-87
1.05199999999961,-111,-379,-91
4.87200000000065,-111,-379,-91
1.06300000000026,-111,-379,-91
4.09599999999877,-111,-379,-91
0.96700000000105,-116,-380,-92
3.99299999999947,-116,-380,-92
5.30700000000017,-116,-380,-92
4.84999999999935,-104,-384,-86
4.73500000000016,-106,-390,-84
4.72099999999998,-106,-390,-84
4.92100000000129,-107,-387,-85
5.29899999999905,-107,-387,-85
4.32499999999969,-105,-391,-85
5.29000000000046,-105,-391,-85
5.28300000000037,-97,-391,-89
4.68500000000027,-97,-391,-89
4.94799999999884,-97,-391,-89
5.25700000000029,-96,-392,-90
5.26299999999935,-96,-384,-86
4.66600000000028,-96,-384,-86
4.91500000000045,-96,-384,-86
5.29700000000055,-94,-392,-84
4.3419999999994,-93,-395,-83
5.28899999999943,-93,-395,-83
5.27800000000056,-93,-395,-83
4.33300000000081,-96,-394,-88
5.35399999999875,-86,-400,-82
5.7330000000011,-86,-400,-82
5.25500000000001,-86,-400,-82
5.38599999999967,-94,-408,-80
4.32499999999969,-89,-403,-81
5.16999999999967,-89,-403,-81
5.39200000000051,-90,-402,-80
5.24099999999983,-90,-402,-80
4.31299999999979,-85,-409,-87
5.30499999999989,-85,-409,-87
5.37600000000005,-86,-406,-80
4.5920000000006,-86,-406,-80
4.89299999999915,-87,-403,-75
5.36400000000015,-87,-403,-75
5.27700000000131,-86,-412,-80
4.60899999999853,-86,-412,-80
4.97300000000145,-86,-412,-80
6.3109999999984,-88,-412,-72
4.20500000000068,-79,-409,-75
5.46199999999963,-79,-409,-75
5.28200000000112,-79,-409,-75
4.25399999999954,-84,-408,-70
5.26400000000038,-80,-412,-68
5.37600000000005,-80,-412,-68
5.2859999999999,-80,-412,-68
4.21699999999881,-89,-415,-71
5.38799999999995,-85,-417,-65
5.25200000000048,-84,-420,-64
4.24899999999973,-84,-420,-64
5.51000000000101,-84,-420,-64
5.2380000000003,-76,-420,-64
4.2390000000001,-76,-420,-64
6.53799999999904,-83,-421,-59
5.26800000000094,-83,-421,-59
4.19499999999928,-79,-419,-59
5.31600000000054,-79,-419,-59
5.37899999999958,-78,-420,-56
4.26799999999972,-78,-420,-56
5.35099999999922,-83,-423,-57
5.37900000000135,-83,-423,-57
4.20599999999993,-80,-420,-52
5.24300000000011,-80,-420,-52
5.40399999999863,-78,-424,-52
5.25300000000151,-78,-424,-56
4.32200000000016,-76,-430,-50
5.18599999999836,-76,-430,-50
6.4580000000003,-76,-430,-50
4.22100000000114,-76,-430,-50
5.34299999999988,-77,-431,-41
5.40499999999966,-77,-427,-37
4.21799999999983,-77,-427,-37
5.24300000000011,-77,-427,-37
5.54699999999997,-84,-434,-40
4.82599999999955,-85,-429,-41
4.65499999999963,-85,-429,-41
5.37400000000154,-85,-429,-41
5.34499999999838,-83,-437,-33
4.44100000000169,-83,-437,-33
5.12099999999904,-77,-435,-33
5.40400000000041,-77,-435,-33
4.62300000000049,-80,-430,-28
4.85199999999963,-80,-430,-28
6.44999999999918,-78,-432,-24
4.43000000000104,-78,-432,-24
5.04099999999852,-81,-441,-17
5.82600000000078,-81,-441,-17
4.73700000000044,-80,-438,-14
5.69600000000037,-80,-436,-12
4.76799999999855,-80,-436,-12
5.60000000000116,-80,-436,-12
5.03699999999974,-77,-441,-11
5.23399999999974,-75,-433,-9
4.70999999999933,-75,-433,-9
4.69000000000008,-75,-433,-9
4.31999999999988,-80,-438,-10
4.97700000000023,-81,-441,-1
4.96600000000136,-81,-441,-1
4.77799999999995,-81,-441,-1
4.2939999999998,-85,-437,-3
5.3889999999992,-84,-442,0
6.31399999999971,-84,-442,0
4.23400000000029,-84,-442,0
5.40200000000013,-83,-435,7
5.274,-86,-436,252
5.30099999999933,-86,-436,-4
4.3160000000011,-86,-436,-4
5.25500000000001,-87,-441,3
5.3769999999993,-87,-441,3
6.34800000000091,-90,-438,2
4.64899999999879,-82,-446,16
4.40200000000068,-82,-446,16
4.40700000000049,-82,-446,16
4.89499999999943,-84,-444,4
5.15599999999949,-86,-444,12
5.29200000000074,-86,-444,12
5.43799999999983,-86,-444,12
5.24099999999983,-90,-446,16
4.21300000000002,-94,-442,12
5.49299999999953,-94,-442,12
5.23100000000021,-94,-442,12
5.2979999999998,-93,-439,19
4.2730000000013,-95,-441,21
5.36400000000015,-95,-441,21
5.24899999999917,-95,-441,21
4.51400000000035,-93,-443,19
5.08600000000037,-97,-441,21
5.25099999999945,-97,-441,21
5.30400000000064,-97,-441,21
5.43999999999834,-101,-445,27
4.48500000000074,-97,-435,29
5.00599999999984,-97,-435,29
5.42000000000087,-104,-446,24
5.23499999999899,-104,-446,24
5.34299999999988,-104,-446,24
4.33800000000062,-98,-442,26
5.20099999999957,-97,-433,23
5.27600000000028,-97,-433,23
4.34500000000071,-97,-433,23
5.35999999999959,-99,-443,21
5.28499999999887,-102,-430,20
4.70100000000073,-102,-430,20
4.86700000000084,-102,-430,20
5.26299999999935,-98,-438,28
5.29099999999971,-101,-439,23
5.4110000000005,-101,-439,23
5.24000000000058,-101,-439,23
5.28399999999962,-98,-442,24
4.62699999999927,-102,-438,24
5.08100000000056,-102,-438,24
5.24799999999992,-102,-438,24
4.29899999999961,-107,-443,23
5.23700000000105,-106,-442,30
5.23199999999946,-106,-442,30
5.28399999999962,-104,-444,22
4.39199999999929,-104,-444,22
5.22100000000059,-113,-435,23
5.28199999999934,-113,-435,23
5.41000000000125,-112,-442,22
4.33400000000006,-112,-442,22
6.25799999999899,-107,-441,22
4.24399999999991,-107,-441,23
5.35400000000053,-112,-444,22
5.25200000000048,-112,-444,22
5.31599999999877,-112,-444,22
4.45600000000113,-113,-439,19
5.24000000000058,-124,-438,16
5.3289999999997,-124,-438,16
4.32799999999922,-124,-438,16
5.33900000000109,-123,-443,23
5.28199999999934,-124,-436,20
4.40700000000049,-124,-436,20
5.15899999999903,-124,-436,20
5.27199999999972,-124,-436,20
5.28200000000112,-133,-433,17
5.34699999999866,-133,-433,17
5.24400000000114,-130,-434,20
5.29299999999999,-130,-434,20
4.52999999999903,-133,-439,17
5.14000000000081,-133,-439,17
5.28500000000065,-143,-439,9
4.69799999999942,-143,-439,9
4.9159999999997,-150,-436,14
5.26900000000019,-150,-436,14
5.31400000000026,-151,-433,9
4.58399999999948,-151,-433,9
5.21900000000031,-155,-429,7
5.25299999999973,-155,-429,7
4.69299999999961,-158,-432,6
4.97100000000117,-158,-432,6
5.28899999999943,-158,-432,6
5.44599999999917,-167,-425,-1
5.16300000000136,-173,-427,-1
5.31399999999849,-170,-424,0
4.43800000000039,-170,-424,0
5.16600000000089,-170,-424,0
5.2620000000001,-177,-423,-3
4.4789999999999,-182,-424,0
5.21399999999872,-182,-424,0
5.23500000000077,-182,-424,0
4.44199999999917,-194,-420,-10
5.27800000000056,-194,-406,-16
5.17699999999977,-194,-406,-16
6.36400000000137,-194,-406,-16
4.64899999999879,-201,-415,-17
5.05099999999992,-201,-415,-17
5.30200000000036,-213,-403,-25
4.23600000000057,-213,-403,-25
5.46699999999944,-224,-398,-28
5.26100000000085,-224,-398,-28
4.19599999999853,-228,-386,-24
5.4230000000004,-228,-386,-24
5.24500000000039,-244,-390,-34
4.2390000000001,-244,-390,-34
5.42699999999918,-254,-376,-40
5.21800000000106,-252,-374,-42
5.274,-252,-374,-42
5.74100000000044,-252,-374,-42
4.96199999999902,-260,-368,-42
5.29500000000027,-273,-353,-45
4.19699999999956,-273,-353,-45
5.3750000000008,-273,-353,-45
5.24499999999861,-276,-350,-48
4.2610000000014,-271,-339,-47
5.39599999999929,-271,-339,-47
5.25700000000029,-271,-339,-47
4.3299999999995,-285,-319,-53
5.23899999999955,-289,-317,-55
5.51100000000027,-289,-317,-55
5.19599999999976,-289,-317,-55
4.18300000000116,-297,-303,-55
5.38300000000014,-297,-303,-55
5.25999999999982,-300,-286,-52
5.30799999999942,-300,-286,-52
5.37899999999958,-302,-278,-48
5.27000000000122,-302,-278,-48
4.67999999999869,-300,-264,-34
5.33099999999997,-303,-255,-27
4.96900000000089,-303,-255,-27
4.35099999999977,-303,-255,-27
5.22199999999984,-302,-244,-14
5.35800000000108,-304,-244,8
5.2759999999985,-304,-244,8
4.22300000000142,-304,-244,8
5.3769999999993,-312,-244,14
5.25700000000029,-299,-241,27
4.58599999999976,-299,-241,27
5.46199999999963,-299,-241,27
6.09200000000065,-292,-232,50
4.3059999999997,-283,-235,77
5.29200000000074,-283,-235,77
5.22699999999965,-283,-235,77
4.32900000000025,-283,-233,87
5.2039999999991,-271,-237,105
5.37000000000099,-271,-237,105
5.28899999999943,-271,-237,105
4.60999999999956,-271,-237,105
5.14000000000081,-242,-244,136
5.29899999999905,-242,-244,136
4.50999999999979,-232,-252,156
5.02600000000086,-232,-252,156
6.46500000000039,-232,-252,156
4.15600000000005,-211,-257,159
5.30199999999859,-203,-259,171
5.43000000000049,-203,-259,171
4.19500000000106,-203,-259,171
5.25799999999954,-194,-276,172
5.6750000000001,-185,-279,173
4.30099999999989,-185,-279,173
5.29699999999877,-185,-279,173
5.41400000000003,-162,-282,172
4.18700000000172,-151,-293,169
5.38799999999995,-151,-293,169
5.45999999999935,-151,-293,169
4.56799999999902,-143,-303,163
4.92100000000129,-133,-305,155
5.30399999999887,-133,-305,155
4.45400000000085,-133,-305,155
6.2850000000001,-133,-305,155
5.30900000000045,-114,-326,148
4.55199999999856,-114,-326,148
5.01600000000124,-104,-330,144
5.31400000000026,-104,-330,144
4.53399999999959,-96,-338,128
5.1369999999995,-96,-338,128
6.31199999999943,-90,-342,118
4.77000000000061,-90,-342,118
5.0530000000002,-90,-342,118
4.46799999999925,-83,-351,107
4.45600000000113,-83,-355,99
5.03599999999871,-83,-355,99
5.11499999999998,-83,-355,99
5.29500000000027,-74,-360,88
5.09200000000121,-73,-365,79
4.51999999999941,-73,-365,79
5.23100000000021,-73,-365,79
5.29000000000046,-73,-373,73
5.45299999999926,-69,-369,63
5.28899999999943,-71,-369,59
4.47000000000131,-71,-369,59
5.09799999999849,-71,-369,59
5.26500000000141,-67,-379,49
5.31399999999849,-67,-379,49
4.75800000000071,-70,-382,44
4.90899999999961,-70,-382,44
5.3080000000012,-65,-383,33
4.20100000000012,-65,-383,33
5.43799999999983,-67,-381,29
5.26799999999916,-67,-381,29
4.22499999999992,-65,-385,19
5.40100000000088,-65,-385,19
6.30999999999915,-61,-389,13
4.56900000000005,-61,-389,13
5.03699999999974,-62,-386,10
5.25400000000076,-62,-386,10
5.31799999999905,-65,-387,1
4.54800000000155,-65,-387,1
5.11399999999895,-65,-387,1
5.30000000000008,-63,-385,-3
4.22600000000095,-64,-384,-12
5.3649999999994,-65,-389,-17
5.29099999999971,-65,-389,-17
4.28100000000065,-65,-389,-17
5.31699999999979,-66,-390,-28
5.24399999999936,-61,-393,-27
5.31100000000073,-61,-393,-27
5.39099999999948,-61,-393,-27
5.32399999999988,-60,-380,-40
4.2390000000001,-60,-380,-40
5.37199999999949,-63,-389,-43
5.23600000000002,-63,-389,-43
5.31500000000129,-55,-391,-45
4.32799999999922,-55,-391,-45
5.29299999999999,-61,-389,-47
5.25999999999982,-61,-389,-47
4.53399999999959,-57,-385,-51
5.00800000000012,-57,-385,-51
5.34999999999997,-60,-390,-54
5.3099999999997,-60,-390,-54
4.51200000000007,-58,-380,-56
6.15699999999997,-58,-380,-56
5.30100000000111,-63,-379,-61
4.64599999999926,-59,-383,-63
4.97900000000051,-59,-383,-63
5.34900000000071,-59,-383,-63
4.67799999999841,-62,-376,-74
6.11600000000045,-61,-377,-65
4.7340000000009,-61,-377,-65
4.60099999999919,-61,-377,-65
4.56600000000051,-63,-377,-71
4.96099999999977,-63,-381,-85
5.32600000000016,-63,-381,-85
4.3419999999994,-63,-381,-85
5.31499999999951,-65,-371,-77
6.297,-70,-370,-72
4.52600000000025,-70,-370,-72
5.07500000000149,-70,-370,-72
5.34299999999988,-64,-372,-84
4.22899999999871,-64,-372,-84
5.47599999999981,-68,-370,-84
5.26800000000094,-68,-370,-84
4.67100000000009,-68,-370,-84
4.98200000000004,-68,-370,-84
5.23399999999974,-68,-370,-90
5.30900000000045,-71,-365,-85
4.55700000000014,-71,-365,-85
5.04699999999936,-71,-365,-85
5.37100000000024,-66,-366,-96
5.25299999999973,-75,-363,-95
5.3529999999995,-75,-363,-95
5.28100000000009,-75,-363,-95
4.67800000000018,-65,-363,-93
4.94899999999987,-73,-363,-93
5.24000000000058,-73,-363,-93
4.39100000000003,-73,-363,-93
5.24899999999917,-69,-361,-101
5.3099999999997,-75,-353,-99
5.35700000000006,-75,-353,-99
4.2370000000016,-75,-353,-99
5.33399999999951,-70,-360,-100
5.27199999999972,-74,-358,-98
4.37999999999938,-74,-358,-98
6.3430000000011,-81,-353,-103
5.2500000000002,-81,-353,-103
5.29699999999877,-81,-353,-103
4.80600000000031,-70,-348,-102
5.06299999999982,-70,-352,-102
4.76000000000099,-70,-352,-102
4.75799999999893,-70,-352,-102
5.10600000000139,-73,-353,-99
5.29399999999924,-77,-349,-103
4.21899999999908,-77,-349,-103
5.40900000000022,-77,-349,-103
5.26500000000141,-73,-353,-111
4.33799999999884,-75,-349,-109
5.3200000000011,-75,-349,-109
6.33699999999848,-75,-349,-109
4.53200000000109,-80,-338,-104
5.2140000000005,-73,-341,-113
5.25699999999851,-73,-341,-113
4.75000000000136,-73,-341,-113
4.83199999999862,-79,-343,-107
5.38799999999995,-78,-342,-108
4.22400000000067,-78,-342,-108
5.29700000000055,-75,-341,-101
5.38099999999986,-75,-341,-101
5.09699999999924,-75,-345,-109
4.64299999999973,-75,-345,-109
5.3870000000007,-79,-343,-105
4.70800000000082,-79,-343,-105
4.95099999999837,-75,-337,-111
6.40900000000144,-75,-337,-111
5.54899999999847,-76,-334,-108
5.21200000000022,-76,-334,-108
5.69500000000112,-76,-334,-108
5.84100000000021,-75,-335,-109
5.46699999999944,-83,-337,-109
5.73900000000016,-83,-337,-109
5.5739999999993,-83,-337,-109
0.994999999999635,-74,-336,-108
4.55600000000089,-86,-336,-112
5.36199999999987,-86,-336,-112
4.59700000000041,-86,-336,-112
4.87299999999991,-84,-328,-110
5.29399999999924,-79,-331,-109
5.39700000000032,-76,-320,-109
4.39800000000012,-76,-320,-108
6.2730000000002,-76,-320,-108
5.40499999999966,-77,-329,-113
4.16900000000098,-77,-329,-113
5.31799999999905,-79,-327,-103
5.40800000000097,-79,-327,-103
4.46299999999944,-82,-330,-106
4.9980000000005,-82,-330,-106
5.43399999999927,-82,-330,-106
4.57899999999967,-82,-330,-106
4.87799999999972,-83,-329,-113
5.39500000000004,-83,-329,-113
4.39200000000106,-88,-330,-104
5.16000000000005,-88,-330,-104
5.31599999999877,-88,-330,-104
6.45000000000095,-87,-329,-109
4.36499999999995,-84,-328,-108
5.07200000000019,-84,-328,-108
5.37800000000033,-84,-328,-108
4.59899999999891,-81,-325,-107
4.86399999999954,-93,-323,-105
5.4590000000001,-83,-331,-111
4.74300000000127,-83,-331,-111
4.7429999999995,-83,-331,-111
5.28500000000065,-87,-331,-107
5.40899999999844,-86,-326,-104
4.7530000000009,-86,-326,-104
4.70799999999905,-86,-326,-104
5.37100000000024,-85,-331,-107
4.55100000000108,-85,-331,-107
5.97999999999921,-81,-331,-115
5.45100000000076,-81,-331,-115
4.89899999999999,-82,-330,-106
4.59599999999938,-82,-330,-106
5.31400000000026,-86,-332,-106
5.37800000000033,-86,-332,-106
4.76999999999883,-90,-328,-106
4.77600000000145,-90,-328,-106
5.31999999999933,-88,-328,-110
5.83999999999918,-88,-328,-110
4.67300000000037,-88,-328,-110
4.664,-88,-328,-110
5.0100000000004,-88,-332,-108
4.39800000000012,-83,-337,-113
5.1590000000008,-83,-337,-113
5.36399999999837,-83,-337,-113
5.24100000000161,-84,-336,-112
5.2759999999985,-83,-333,-117
5.36300000000089,-83,-333,-117
4.83000000000011,-83,-333,-117
4.66899999999981,-81,-335,-109
5.49700000000009,-90,-328,-114
4.3059999999997,-90,-328,-114
5.19300000000023,-90,-328,-114
5.30400000000064,-89,-333,-117
4.69799999999942,-85,-339,-117
4.9980000000005,-85,-339,-121
5.76599999999949,-85,-339,-121
5.34899999999894,-87,-337,-115
4.25200000000103,-87,-337,-115
4.8919999999999,-83,-339,-115
5.44000000000011,-83,-339,-115
5.25099999999945,-83,-339,-115
5.30499999999989,-83,-339,-115
5.42399999999965,-88,-338,-116
4.49100000000158,-83,-341,-123
4.95999999999874,-83,-341,-123
5.37900000000135,-83,-341,-123
4.60799999999928,-85,-335,-115
4.89499999999943,-88,-344,-118
5.65399999999983,-88,-344,-118
5.03800000000076,-88,-344,-118
4.19600000000031,-89,-337,-111
5.30399999999887,-89,-335,-119
5.41000000000125,-89,-335,-119
4.53800000000015,-89,-335,-119
5.98299999999874,-89,-343,-111
5.38900000000098,-91,-337,-117
4.31299999999979,-91,-337,-117
5.18399999999986,-91,-337,-117
5.35700000000006,-92,-344,-118
4.76100000000024,-91,-341,-119
4.81399999999965,-91,-341,-119
5.3099999999997,-89,-341,-119
5.42500000000068,-89,-341,-119
4.66299999999897,-89,-341,-119
4.84800000000085,-91,-341,-125
5.46800000000047,-93,-337,-119
4.75099999999884,-93,-337,-119
4.6860000000013,-93,-337,-119
5.31599999999877,-96,-344,-124
5.38200000000089,-94,-340,-114
5.26499999999963,-94,-340,-114
5.30000000000008,-94,-340,-114
4.36799999999948,-90,-344,-120
5.21800000000106,-89,-347,-119
5.30599999999914,-89,-347,-119
5.39299999999976,-89,-347,-119
4.95200000000118,-95,-345,-117
4.54399999999922,-90,-348,-122
5.35099999999922,-90,-348,-122
5.18100000000032,-90,-348,-122
4.41999999999965,-92,-342,-116
5.27900000000159,-93,-343,-119
5.2979999999998,-93,-343,-119
4.45399999999907,-98,-350,-120
6.27200000000094,-98,-350,-120
4.62600000000002,-91,-349,-125
4.91899999999923,-91,-349,-125
5.31499999999951,-93,-335,-119
5.46300000000066,-93,-335,-119
4.27200000000028,-93,-347,-121
5.20099999999957,-93,-347,-121
5.31199999999998,-95,-347,-121
5.02900000000039,-95,-347,-121
4.56400000000023,-95,-347,-121
5.30199999999859,-87,-347,-121
5.06400000000085,-95,-343,-121
4.53199999999931,-95,-343,-121
5.27500000000103,-95,-343,-121
5.47300000000028,-89,-343,-115
5.19699999999901,-101,-345,-123
5.33700000000081,-101,-345,-123
5.38399999999939,-101,-345,-123
5.0650000000001,-96,-350,-120
4.64900000000057,-90,-350,-120
5.07299999999944,-91,-350,-120
4.53300000000034,-91,-353,-119
5.05099999999992,-91,-353,-119
5.32399999999988,-89,-353,-119
4.63000000000058,-89,-353,-119
5.04499999999908,-95,-343,-115
5.3440000000009,-95,-343,-115
5.04899999999964,-91,-355,-115
4.68000000000046,-91,-355,-115
6.27199999999917,-87,-349,-119
4.51900000000016,-87,-349,-119
5.09899999999952,-85,-355,-117
5.30200000000036,-85,-355,-117
5.44299999999964,-89,-351,-117
4.85899999999972,-89,-351,-117
4.75899999999996,-89,-351,-117
5.23400000000152,-89,-349,-113
4.605999999999,-81,-349,-117
4.97700000000023,-81,-349,-117
5.29399999999924,-81,-349,-117
4.80500000000106,-81,-349,-117
5.0410000000003,-84,-350,-120
5.13199999999969,-88,-356,-118
4.74700000000006,-88,-356,-118
6.06599999999879,-88,-356,-118
5.3080000000012,-86,-354,-118
4.50799999999951,-88,-354,-122
5.50300000000092,-88,-354,-122
5.26999999999944,-88,-354,-122
6.12800000000036,-81,-355,-115
5.07999999999953,-81,-355,-115
5.06000000000029,-77,-363,-117
5.2620000000001,-77,-363,-117
6.16199999999978,-83,-365,-119
5.11499999999998,-83,-365,-119
1.1290000000006,-82,-366,-114
8.95099999999971,-82,-366,-114
4.9159999999997,-86,-368,-116
1.02899999999906,-86,-368,-116
8.26500000000152,-83,-365,-115
4.80400000000003,-80,-364,-114
5.03299999999918,-80,-364,-114
4.9759999999992,-80,-364,-114
5.08500000000112,-74,-366,-116
5.30499999999989,-76,-364,-114
4.408999999999,-76,-364,-114
4.76000000000099,-76,-364,-114
4.75400000000015,-74,-370,-114
4.84799999999908,-73,-371,-115
4.69700000000017,-73,-371,-115
4.97100000000117,-73,-371,-115
4.41099999999928,-75,-377,-117
5.12200000000007,-70,-370,-112
5.38599999999967,-70,-370,-112
4.42300000000095,-70,-370,-112
6.1239999999998,-62,-374,-114
5.35099999999922,-62,-374,-114
4.76399999999977,-68,-374,-114
4.87200000000065,-68,-374,-114
5.3289999999997,-64,-374,-112
4.35500000000033,-64,-374,-112
5.22699999999965,-62,-372,-110
5.3099999999997,-69,-369,-109
4.4000000000004,-69,-369,-109
5.20999999999994,-69,-369,-109
5.31299999999924,-65,-379,-109
5.56100000000015,-67,-381,-111
4.36200000000042,-67,-381,-111
5.03600000000048,-67,-381,-111
4.83900000000048,-62,-378,-112
6.42199999999882,-61,-379,-111
4.25900000000112,-61,-379,-111
5.20799999999966,-61,-379,-111
5.43799999999983,-63,-379,-109
5.27800000000056,-66,-382,-106
4.23099999999899,-66,-382,-106
5.39000000000023,-66,-382,-106
5.23899999999955,-56,-384,-104
4.45700000000038,-51,-381,-103
5.02700000000011,-51,-381,-103
5.46499999999916,-51,-381,-103
5.18800000000041,-59,-381,-99
4.22999999999973,-52,-386,-102
5.47800000000009,-52,-386,-102
5.27600000000028,-58,-388,-104
5.3200000000011,-58,-388,-104
5.40499999999966,-58,-388,-104
5.25999999999982,-60,-390,-108
4.60099999999919,-50,-388,-98
5.05200000000094,-50,-388,-98
5.25700000000029,-50,-388,-98
4.50399999999895,-49,-391,-103
5.1129999999997,-51,-387,-93
5.5050000000012,-51,-387,-93
4.95699999999921,-51,-387,-93
5.47700000000084,-58,-388,-98
5.19499999999873,-48,-392,-90
4.90000000000101,-48,-392,-90
4.76899999999958,-48,-392,-90
4.76600000000005,-46,-392,-92
5.16400000000061,-47,-393,-95
4.33699999999959,-47,-393,-95
6.09700000000046,-47,-393,-95
5.36599999999865,-51,-391,-95
4.73800000000146,-50,-398,-92
4.80599999999853,-50,-398,-92
5.40500000000144,-42,-394,-92
4.22799999999945,-42,-394,-92
5.2979999999998,-48,-396,-90
5.38399999999939,-48,-396,-90
4.44400000000122,-48,-404,-98
5.11700000000026,-48,-404,-98
5.41999999999909,-48,-404,-98
4.6400000000002,-51,-399,-89
4.93200000000016,-50,-396,-86
5.3289999999997,-50,-396,-86
4.54000000000043,-50,-396,-86
6.15200000000016,-46,-400,-84
5.28699999999915,-39,-399,-81
4.70900000000007,-39,-399,-81
4.9159999999997,-39,-399,-81
5.34799999999969,-49,-401,-81
5.81800000000143,-47,-403,-79
5.02499999999984,-47,-403,-79
4.40699999999872,-47,-403,-79
5.00700000000087,-47,-403,-79
5.49299999999953,-49,-395,-75
8.72700000000037,-49,-395,-75
1.22400000000056,-45,-407,-79
5.50499999999943,-45,-407,-79
5.38799999999995,-40,-410,-76
4.8919999999999,-40,-410,-76
5.06200000000057,-48,-404,-76
4.96799999999986,-48,-404,-76
4.85199999999963,-50,-406,-70
4.861,-50,-406,-70
5.05900000000103,-38,-404,-68
4.8939999999984,-38,-404,-68
5.07500000000149,-38,-406,-62
4.98099999999901,-38,-406,-62
4.9260000000011,-45,-417,-71
4.96199999999902,-45,-417,-71
5.00300000000031,-45,-417,-71
5.06999999999991,-43,-407,-57
4.95599999999996,-38,-410,-58
5.26799999999916,-41,-413,-61
5.22500000000115,-41,-413,-61
5.39099999999948,-41,-413,-61
7.61999999999929,-40,-408,-56
7.10000000000122,-38,-414,-62
1.19100000000039,-38,-414,-62
5.6529999999988,-38,-414,-62
5.61900000000115,-37,-413,-49
4.98200000000004,-39,-421,-57
4.92199999999876,-39,-421,-57
5.38900000000098,-39,-421,-57
4.99799999999873,-41,-415,-53
4.08300000000139,-41,-415,-53
4.3659999999992,-43,-421,-53
4.81399999999965,-43,-421,-53
5.31199999999998,-36,-418,-50
4.22200000000039,-36,-418,-50
5.38300000000014,-41,-429,-49
5.33300000000025,-41,-429,-49
5.29899999999905,-42,-418,-44
5.08600000000037,-42,-418,-44
4.75400000000015,-38,-418,-42
5.06799999999963,-44,-420,-48
4.61100000000059,-44,-420,-48
4.9759999999992,-44,-420,-48
5.36100000000062,-50,-414,-38
4.26400000000093,-41,-423,-37
5.43799999999983,-41,-423,-37
6.49600000000028,-41,-423,-37
4.408999999999,-50,-426,-30
5.2140000000005,-46,-430,-40
5.31199999999998,-46,-430,-40
4.24800000000047,-46,-430,-40
5.3889999999992,-44,-424,-26
5.25099999999945,-47,-425,-29
4.2270000000002,-47,-425,-29
5.36899999999996,-47,-425,-29
5.39400000000079,-46,-428,-30
4.27299999999953,-46,-428,-30
5.28300000000037,-43,-431,-25
5.36600000000043,-43,-431,-25
4.57199999999958,-46,-430,-24
4.94100000000053,-46,-430,-24
6.47500000000001,-50,-434,-16
4.69099999999933,-48,-428,-16
4.86300000000028,-48,-428,-16
5.72199999999867,-48,-428,-16
4.67600000000168,-54,-430,-18
4.74799999999931,-55,-431,-13
5.13899999999978,-55,-431,-13
5.32699999999942,-55,-431,-13
4.54000000000043,-60,-426,-16
4.99399999999994,-55,-431,-7
5.43099999999974,-55,-431,-7
5.26600000000066,-55,-431,-7
5.10500000000036,-58,-426,-10
5.33699999999904,-61,-437,-11
5.24099999999983,-61,-437,-11
