Elapse,Gyro_dPhi,Gyro_dTheta,Gyro_dGama,Gyro_Phi,Gyro_Theta,Gyro_Gama
7.51999999999953,-2.3e-05,-2.9e-05,-2e-06,-0.90718,-1.48155,1.894508
5.39000000000556,-1.6e-05,-4.3e-05,7e-06,-0.907196,-1.481593,1.894516
6.346999999991,-6e-06,-6.2e-05,1.9e-05,-0.907202,-1.481654,1.894535
6.4610000000016,6e-06,-5.1e-05,2.4e-05,-0.907196,-1.481705,1.89456
5.28500000000065,1.3e-05,-4.4e-05,3.3e-05,-0.907184,-1.481749,1.894592
6.36000000000081,1.5e-05,-4.5e-05,3.8e-05,-0.907168,-1.481794,1.894631
6.45800000000918,1.6e-05,-5.7e-05,3.6e-05,-0.907152,-1.481851,1.894667
6.29499999999439,1.6e-05,-7e-05,2.5e-05,-0.907135,-1.481921,1.894692
6.45299999999338,1.6e-05,-7.7e-05,1.1e-05,-0.907119,-1.481999,1.894703
5.41100000000938,1.8e-05,-8e-05,-4e-06,-0.907101,-1.482078,1.894699
6.32299999999475,2.2e-05,-0.0001,-2e-05,-0.907078,-1.482178,1.894679
6.37899999999547,1.5e-05,-9.5e-05,-3.3e-05,-0.907063,-1.482273,1.894646
6.48100000000795,6e-06,-9.8e-05,-5.5e-05,-0.907057,-1.48237,1.894591
6.34200000000362,-2e-06,-9e-05,-7.6e-05,-0.907058,-1.48246,1.894515
5.39099999998882,-5e-06,-9e-05,-0.000107,-0.907063,-1.48255,1.894408
7.37800000000277,-7e-06,-6.1e-05,-0.000102,-0.90707,-1.482611,1.894305
6.45000000000095,-1.4e-05,-4.4e-05,-0.000103,-0.907084,-1.482655,1.894202
5.46300000000599,-1.9e-05,-3.5e-05,-0.0001,-0.907103,-1.48269,1.894102
6.32699999999886,-2.6e-05,-4.2e-05,-0.000113,-0.907129,-1.482732,1.893989
6.3870000000037,-2.3e-05,-3.6e-05,-9.2e-05,-0.907152,-1.482768,1.893898
6.43900000000031,-2e-05,-3.3e-05,-7.7e-05,-0.907172,-1.482801,1.893821
6.31399999998905,-2e-05,-3.7e-05,-6.2e-05,-0.907192,-1.482838,1.893759
6.47899999999879,-1.2e-05,-3.7e-05,-2.6e-05,-0.907204,-1.482875,1.893732
6.34600000000773,-2e-06,-4.4e-05,-3e-06,-0.907207,-1.482918,1.893729
5.3750000000008,8e-06,-5.5e-05,1.4e-05,-0.907199,-1.482973,1.893742
6.45699999999749,1e-05,-4.4e-05,2.1e-05,-0.907189,-1.483017,1.893764
6.36299999999324,1e-05,-3.4e-05,2.6e-05,-0.907179,-1.483052,1.893789
5.30600000000447,8e-06,-2.4e-05,2.5e-05,-0.907171,-1.483075,1.893814
7.51999999999953,8e-06,-1.8e-05,2e-05,-0.907162,-1.483094,1.893834
5.274,9e-06,-2e-05,1.3e-05,-0.907154,-1.483113,1.893846
6.42600000000471,9e-06,-2.5e-05,7e-06,-0.907144,-1.483138,1.893853
6.33100000000297,9e-06,-2.9e-05,3e-06,-0.907136,-1.483167,1.893856
5.400999999992,8e-06,-2.6e-05,5e-06,-0.907128,-1.483193,1.893861
6.43399999999872,1e-05,-1.9e-05,1.5e-05,-0.907118,-1.483212,1.893876
6.33400000000961,1.4e-05,-5e-06,1.8e-05,-0.907104,-1.483217,1.893894
5.28599999999813,1.8e-05,6e-06,1.2e-05,-0.907086,-1.483211,1.893906
6.4869999999928,1.9e-05,1.8e-05,3e-06,-0.907067,-1.483193,1.893909
5.28500000000065,1.9e-05,3.5e-05,-2e-06,-0.907048,-1.483157,1.893907
6.33799999999951,2e-05,5.8e-05,-6e-06,-0.907028,-1.483099,1.893901
7.53300000000934,1.5e-05,7.4e-05,-1.5e-05,-0.907013,-1.483026,1.893886
5.3569999999894,6e-06,7.4e-05,-2.3e-05,-0.907007,-1.482952,1.893863
6.43399999999872,-8e-06,6.3e-05,-2.1e-05,-0.907015,-1.482888,1.893842
5.29400000000635,-2.5e-05,4.8e-05,-9e-06,-0.907039,-1.482841,1.893834
6.3300000000055,-4.4e-05,3.5e-05,1e-05,-0.907083,-1.482805,1.893843
6.47899999999879,-4.1e-05,1.5e-05,2.3e-05,-0.907124,-1.48279,1.893867
5.28599999999813,-3.7e-05,9e-06,3.1e-05,-0.90716,-1.482781,1.893897
6.36000000000081,-3.4e-05,7e-06,3e-05,-0.907194,-1.482775,1.893928
7.51499999999794,-3.8e-05,3e-06,2.2e-05,-0.907232,-1.482772,1.89395
5.3750000000008,-4.3e-05,-3e-06,9e-06,-0.907274,-1.482774,1.893959
6.44699999999432,-4.7e-05,-1.1e-05,-3e-06,-0.907321,-1.482785,1.893956
5.26899999999841,-6.3e-05,-2.2e-05,-1.2e-05,-0.907385,-1.482807,1.893944
7.39599999999996,-6e-05,-2.5e-05,-1.2e-05,-0.907445,-1.482832,1.893932
6.47800000000132,-6.2e-05,-2.7e-05,-1.4e-05,-0.907507,-1.482858,1.893918
5.29400000000635,-7e-05,-2.4e-05,-2e-05,-0.907577,-1.482882,1.893898
7.41700000000378,-5.2e-05,-1.3e-05,-1.8e-05,-0.907629,-1.482895,1.89388
5.39799999999957,-4.2e-05,-1.3e-05,-1.8e-05,-0.907672,-1.482908,1.893862
6.43299999998703,-4.2e-05,-1.4e-05,-1.9e-05,-0.907714,-1.482922,1.893843
7.50299999999982,-3.4e-05,-1e-05,-1.4e-05,-0.907748,-1.482932,1.893829
5.29100000001392,-4e-05,-1.5e-05,-1e-05,-0.907788,-1.482947,1.893818
6.32399999999222,-6.1e-05,-2.4e-05,-6e-06,-0.907849,-1.482971,1.893813
6.46600000000319,-6e-05,-2e-05,-5e-06,-0.907909,-1.482991,1.893807
6.35799999999165,-6.1e-05,-1.6e-05,-8e-06,-0.90797,-1.483007,1.893799
6.36400000000492,-5.8e-05,-9e-06,-2e-06,-0.908028,-1.483016,1.893797
5.39799999999957,-5.9e-05,-1e-06,6e-06,-0.908087,-1.483018,1.893803
6.43999999999778,-4.2e-05,4e-06,3e-06,-0.908129,-1.483014,1.893806
6.42799999999966,-3.5e-05,-1e-06,-1e-05,-0.908164,-1.483015,1.893796
6.36400000000492,-2.6e-05,-8e-06,-2.7e-05,-0.90819,-1.483022,1.893769
6.35300000000427,-2.3e-05,-7e-06,-4.3e-05,-0.908213,-1.483029,1.893726
5.40599999999358,-1.7e-05,2e-06,-3.2e-05,-0.90823,-1.483027,1.893694
7.38300000000436,-1.6e-05,1.3e-05,-1.7e-05,-0.908246,-1.483014,1.893677
6.35400000000175,-1e-05,2.3e-05,1e-06,-0.908256,-1.482991,1.893678
5.400999999992,-1e-06,2.9e-05,2.2e-05,-0.908257,-1.482962,1.8937
6.38500000000874,8e-06,3.5e-05,5.5e-05,-0.908249,-1.482927,1.893754
5.49799999998868,1e-05,2.6e-05,7.1e-05,-0.908238,-1.4829,1.893826
6.26800000000571,1.1e-05,1.7e-05,9.5e-05,-0.908227,-1.482883,1.893921
6.35400000000175,1.6e-05,2e-06,0.000113,-0.908211,-1.482881,1.894033
5.39100000000303,2.6e-05,-1.4e-05,0.000122,-0.908186,-1.482895,1.894155
6.35099999999511,3.5e-05,-2.4e-05,0.000122,-0.908151,-1.482919,1.894276
6.35099999999511,4e-05,-2.6e-05,0.000112,-0.90811,-1.482945,1.894388
5.41700000000844,4e-05,-2.3e-05,9.3e-05,-0.908071,-1.482968,1.894481
7.41099999999051,3.6e-05,-1.6e-05,7e-05,-0.908035,-1.482985,1.894552
5.40000000000873,3e-05,-9e-06,5.3e-05,-0.908005,-1.482994,1.894605
6.45699999999749,2.5e-05,-3e-06,4.3e-05,-0.90798,-1.482997,1.894648
6.32899999999381,2.1e-05,0,2.9e-05,-0.907959,-1.482997,1.894678
5.40600000000779,1.5e-05,-1e-06,1.1e-05,-0.907945,-1.482998,1.894688
6.77699999999959,2e-06,-6e-06,-1.1e-05,-0.907943,-1.483004,1.894677
5.32400000000166,-1.4e-05,-1e-05,-2.7e-05,-0.907956,-1.483014,1.89465
7.552000000004,-2.2e-05,-1.7e-05,-3.6e-05,-0.907978,-1.483031,1.894614
5.20499999998947,-2.2e-05,-2.3e-05,-4.2e-05,-0.908,-1.483054,1.894572
6.35300000000427,-2.2e-05,-2.5e-05,-5.8e-05,-0.908022,-1.483078,1.894514
7.53899999999419,-1.2e-05,-1.2e-05,-5.4e-05,-0.908033,-1.48309,1.89446
5.26000000000693,-5e-06,-2e-06,-4.9e-05,-0.908038,-1.483092,1.894411
6.46999999999309,-0,9e-06,-4.7e-05,-0.908038,-1.483083,1.894363
5.30200000000036,4e-06,2e-05,-3e-05,-0.908034,-1.483062,1.894333
6.34200000000362,5e-06,2.4e-05,-1.5e-05,-0.90803,-1.483039,1.894318
6.47999999999627,0,1.1e-05,4e-06,-0.908029,-1.483028,1.894322
5.28500000000065,-5e-06,-6e-06,2e-05,-0.908034,-1.483034,1.894343
7.45100000000321,-4e-06,-1.7e-05,3.1e-05,-0.908038,-1.483051,1.894374
5.46599999999842,-0,-2.2e-05,3.9e-05,-0.908038,-1.483073,1.894414
6.32600000000139,5e-06,-3e-05,5e-05,-0.908033,-1.483103,1.894464
6.47600000000637,8e-06,-3e-05,3.9e-05,-0.908025,-1.483133,1.894503
5.30099999998868,1.4e-05,-2.9e-05,3.5e-05,-0.908011,-1.483162,1.894538
6.34500000001026,2.3e-05,-2.5e-05,3.8e-05,-0.907988,-1.483187,1.894576
6.44499999999937,3.6e-05,-2.9e-05,4.8e-05,-0.907951,-1.483216,1.894624
6.39900000000182,5.1e-05,-4.5e-05,6.2e-05,-0.907901,-1.483261,1.894687
6.45499999998833,6e-05,-6.5e-05,7.6e-05,-0.90784,-1.483326,1.894763
5.37200000000837,6.3e-05,-7.7e-05,8.6e-05,-0.907777,-1.483403,1.894849
6.36199999999576,5.8e-05,-8.1e-05,9.3e-05,-0.907719,-1.483484,1.894942
6.38100000000463,5.4e-05,-9.6e-05,0.000109,-0.907664,-1.48358,1.895051
5.38199999999733,3.3e-05,-8.7e-05,8.5e-05,-0.907631,-1.483666,1.895136
6.35099999999511,1.8e-05,-9.3e-05,7.2e-05,-0.907613,-1.48376,1.895209
5.30900000001111,-0,-9.3e-05,5.4e-05,-0.907614,-1.483853,1.895263
7.52699999999606,-2e-05,-8.3e-05,3.3e-05,-0.907634,-1.483935,1.895296
6.42499999999302,-3.7e-05,-6.9e-05,2.3e-05,-0.90767,-1.484005,1.895319
5.39000000000556,-5.5e-05,-7.2e-05,3.4e-05,-0.907725,-1.484077,1.895354
6.35900000000333,-5.7e-05,-6.3e-05,4.2e-05,-0.907782,-1.48414,1.895395
5.28599999999813,-6.6e-05,-6.5e-05,5e-05,-0.907848,-1.484205,1.895446
7.54200000000083,-6.7e-05,-5.8e-05,5.4e-05,-0.907915,-1.484263,1.8955
6.33700000000204,-6e-05,-3.8e-05,5.6e-05,-0.907975,-1.484301,1.895556
5.41099999999517,-5.8e-05,-2.1e-05,6.9e-05,-0.908033,-1.484322,1.895625
6.3650000000024,-4.1e-05,-1e-05,5.9e-05,-0.908073,-1.484331,1.895685
6.45000000000095,-3.2e-05,-1.2e-05,5.1e-05,-0.908105,-1.484343,1.895736
6.39799999999013,-2e-05,-1.5e-05,4.1e-05,-0.908125,-1.484358,1.895777
6.35700000000838,-4e-06,-2.1e-05,3.2e-05,-0.908129,-1.484379,1.895809
5.29899999999373,1.2e-05,-3.7e-05,2.7e-05,-0.908117,-1.484416,1.895836
6.39800000000434,1.7e-05,-3.9e-05,1.6e-05,-0.908101,-1.484455,1.895851
6.33999999999446,2.2e-05,-4.6e-05,1.4e-05,-0.908079,-1.484501,1.895865
5.30799999999942,2.9e-05,-5.6e-05,1.5e-05,-0.90805,-1.484557,1.89588
6.43600000000788,2.9e-05,-6.1e-05,1.5e-05,-0.908021,-1.484618,1.895894
6.33799999999951,1.6e-05,-5.6e-05,1.4e-05,-0.908006,-1.484674,1.895908
6.52599999999381,-4e-06,-4.4e-05,1.1e-05,-0.908009,-1.484718,1.895919
6.3390000000112,-1.9e-05,-3.1e-05,9e-06,-0.908028,-1.484749,1.895929
5.31699999999091,-3.2e-05,-2.7e-05,9e-06,-0.90806,-1.484776,1.895938
6.43000000000882,-3.2e-05,-2.1e-05,5e-06,-0.908092,-1.484797,1.895943
6.36099999999828,-3.1e-05,-2.4e-05,-2e-06,-0.908123,-1.48482,1.895941
6.3430000000011,-2.5e-05,-2.4e-05,-9e-06,-0.908147,-1.484844,1.895932
6.44399999998768,-2e-05,-2.2e-05,-2.1e-05,-0.908168,-1.484867,1.895911
6.35000000001185,-1.1e-05,-1.7e-05,-2.9e-05,-0.908178,-1.484884,1.895882
6.51099999998905,-5e-06,-2.2e-05,-4e-05,-0.908183,-1.484906,1.895842
6.34900000000016,-2e-06,-3.4e-05,-4.8e-05,-0.908185,-1.48494,1.895794
6.34600000000773,-2e-06,-3e-05,-2.9e-05,-0.908187,-1.48497,1.895765
6.46600000000319,-3e-06,-2.3e-05,-1.4e-05,-0.90819,-1.484994,1.895751
5.29199999999719,-4e-06,-1.4e-05,-9e-06,-0.908194,-1.485008,1.895742
6.3119999999941,-6e-06,-6e-06,-6e-06,-0.908199,-1.485014,1.895736
6.46199999999908,-5e-06,5e-06,8e-06,-0.908204,-1.48501,1.895744
6.34999999999764,-8e-06,1.6e-05,2.5e-05,-0.908213,-1.484994,1.895769
6.47600000000637,-2e-05,2.4e-05,3.8e-05,-0.908233,-1.48497,1.895807
6.32899999999381,-3.6e-05,2.5e-05,4.5e-05,-0.908269,-1.484945,1.895852
5.24400000000469,-5.8e-05,2.5e-05,5.1e-05,-0.908327,-1.48492,1.895903
6.45300000000759,-5.6e-05,2.1e-05,4.1e-05,-0.908383,-1.484899,1.895944
5.26899999999841,-5.6e-05,2.3e-05,3.9e-05,-0.90844,-1.484876,1.895983
6.36299999999324,-5.1e-05,2.4e-05,3.7e-05,-0.908491,-1.484852,1.896021
6.45699999999749,-4.5e-05,2.3e-05,3.4e-05,-0.908536,-1.484829,1.896055
5.26899999999841,-3.9e-05,2.4e-05,3.1e-05,-0.908575,-1.484806,1.896086
7.54700000000241,-3.1e-05,2.2e-05,2.3e-05,-0.908606,-1.484784,1.896109
6.34600000000773,-1.7e-05,7e-06,8e-06,-0.908622,-1.484777,1.896116
5.28500000000065,-0,-2e-05,-6e-06,-0.908623,-1.484797,1.89611
6.41099999999994,1.2e-05,-5.2e-05,-1.4e-05,-0.908611,-1.484849,1.896096
6.33100000000297,1.3e-05,-6e-05,-1.2e-05,-0.908598,-1.484909,1.896084
6.34199999998941,1e-05,-6.5e-05,-1.2e-05,-0.908588,-1.484974,1.896072
6.4350000000104,-2e-06,-6.2e-05,-1.3e-05,-0.908589,-1.485036,1.89606
5.26199999998767,-2e-05,-5.9e-05,-1.5e-05,-0.908609,-1.485095,1.896045
7.55600000000811,-3.4e-05,-3.6e-05,-1.5e-05,-0.908643,-1.48513,1.89603
6.36099999999828,-5.2e-05,-2.8e-05,-1.8e-05,-0.908695,-1.485158,1.896012
5.29500000000382,-6.9e-05,-3e-05,-1.9e-05,-0.908764,-1.485188,1.895993
6.41899999999396,-5.2e-05,-2e-05,-1e-05,-0.908816,-1.485207,1.895982
7.38800000000595,-3.7e-05,-9e-06,-1.1e-05,-0.908853,-1.485216,1.895971
5.27599999999495,-2.4e-05,-3e-06,-1.8e-05,-0.908876,-1.485219,1.895953
10.9649999999988,-1.9e-05,-4e-06,-2.4e-05,-0.908895,-1.485223,1.89593
9.62599999999725,-1.3e-05,-5e-06,-1.9e-05,-0.908908,-1.485228,1.895911
3.24400000000935,-1e-05,-3e-06,-1.6e-05,-0.908918,-1.485231,1.895895
2.66299999999831,-4e-06,0,-6e-06,-0.908921,-1.485231,1.895889
4.41899999999862,5e-06,4e-06,9e-06,-0.908916,-1.485227,1.895898
6.44799999999179,1.4e-05,5e-06,2e-05,-0.908903,-1.485221,1.895917
6.32400000000644,1.7e-05,-3e-06,2.5e-05,-0.908885,-1.485224,1.895943
5.26200000000188,1.7e-05,-1.3e-05,3.2e-05,-0.908869,-1.485238,1.895975
7.61799999999369,1.3e-05,-1.9e-05,4.1e-05,-0.908855,-1.485257,1.896016
5.1910000000106,3e-06,-2.5e-05,4.9e-05,-0.908852,-1.485282,1.896064
6.38699999998948,-1.4e-05,-3.2e-05,5.2e-05,-0.908866,-1.485314,1.896116
6.5360000000112,-3.2e-05,-4.6e-05,7e-05,-0.908897,-1.48536,1.896186
5.36499999999762,-3.2e-05,-4.6e-05,7.1e-05,-0.90893,-1.485406,1.896257
6.38599999999201,-3.1e-05,-5e-05,7.6e-05,-0.90896,-1.485456,1.896333
6.3300000000055,-2.1e-05,-4.8e-05,8e-05,-0.908981,-1.485504,1.896413
6.2989999999985,-1e-06,-5e-05,8.3e-05,-0.908982,-1.485554,1.896497
6.46500000000572,3.1e-05,-6.8e-05,9.2e-05,-0.908952,-1.485622,1.896589
5.28899999999055,4.8e-05,-6.7e-05,6.5e-05,-0.908904,-1.485689,1.896654
6.34900000000016,5.6e-05,-7.1e-05,5.1e-05,-0.908848,-1.48576,1.896705
6.45300000000759,5e-05,-6.7e-05,3.8e-05,-0.908798,-1.485826,1.896742
5.27699999999243,3.9e-05,-5.9e-05,2.4e-05,-0.908759,-1.485885,1.896767
7.50200000000234,3.3e-05,-5.4e-05,1.7e-05,-0.908726,-1.485939,1.896784
5.2830000000057,3.6e-05,-4.8e-05,1.9e-05,-0.908689,-1.485987,1.896803
6.32399999999222,4.1e-05,-4e-05,2.6e-05,-0.908649,-1.486028,1.896829
6.4830000000029,4.4e-05,-4.3e-05,3.8e-05,-0.908605,-1.486071,1.896868
5.26800000000094,2.8e-05,-3.7e-05,3.7e-05,-0.908576,-1.486108,1.896905
6.32799999999634,1.8e-05,-3.5e-05,3.9e-05,-0.908558,-1.486143,1.896944
6.43800000000283,8e-06,-2.7e-05,4.1e-05,-0.908551,-1.486171,1.896985
5.28799999999308,-5e-06,-1.4e-05,4.2e-05,-0.908555,-1.486184,1.897027
7.48800000000927,-1.7e-05,1e-06,4.4e-05,-0.908573,-1.486184,1.897071
6.40500000000088,-2.9e-05,1.7e-05,4.6e-05,-0.908601,-1.486167,1.897117
5.25299999999618,-4e-05,3.1e-05,5e-05,-0.908642,-1.486136,1.897167
6.43700000000536,-5.2e-05,3.3e-05,4.7e-05,-0.908693,-1.486103,1.897214
5.2869999999956,-6.9e-05,3.3e-05,4.2e-05,-0.908762,-1.48607,1.897256
6.3300000000055,-5.6e-05,2.7e-05,2.7e-05,-0.908818,-1.486043,1.897283
6.45699999999749,-4.3e-05,2.8e-05,2.1e-05,-0.908861,-1.486015,1.897304
5.74399999999287,-2.9e-05,2.1e-05,1.5e-05,-0.90889,-1.485994,1.897319
6.00300000000686,-2.1e-05,1e-05,8e-06,-0.90891,-1.485984,1.897327
7.51499999999794,-1.7e-05,0,3e-06,-0.908928,-1.485984,1.897329
5.22200000000339,-1.9e-05,-1e-05,0,-0.908946,-1.485994,1.897329
6.38200000000211,-1.9e-05,-2.3e-05,-1e-06,-0.908965,-1.486017,1.897328
5.36199999999099,-1.6e-05,-3.4e-05,-6e-06,-0.908982,-1.486051,1.897322
7.38900000000342,-4e-06,-3.1e-05,-1.2e-05,-0.908985,-1.486083,1.89731
6.45799999999497,1e-05,-3.3e-05,-2.2e-05,-0.908976,-1.486115,1.897288
5.76600000000838,2.4e-05,-4.2e-05,-4.2e-05,-0.908952,-1.486157,1.897246
5.95500000000015,2.3e-05,-4.2e-05,-4.5e-05,-0.908929,-1.486199,1.8972
6.45000000000095,2.4e-05,-4.7e-05,-4.8e-05,-0.908905,-1.486246,1.897153
6.3119999999941,2.8e-05,-4.8e-05,-4.5e-05,-0.908877,-1.486294,1.897108
6.43800000000283,2.7e-05,-4.4e-05,-3.3e-05,-0.90885,-1.486338,1.897075
5.29699999999877,2.2e-05,-4.3e-05,-2.5e-05,-0.908827,-1.486381,1.89705
6.32199999999727,5e-06,-2.6e-05,-1.9e-05,-0.908822,-1.486407,1.89703
7.4989999999957,-8e-06,-1e-05,-2.1e-05,-0.908831,-1.486417,1.89701
5.29800000001046,-1.6e-05,7e-06,-2.3e-05,-0.908847,-1.48641,1.896986
6.38899999999865,-2.4e-05,2.4e-05,-3.1e-05,-0.908871,-1.486385,1.896956
6.49099999999692,-2.5e-05,3.2e-05,-3.2e-05,-0.908896,-1.486354,1.896924
5.25299999999618,-2.8e-05,4.2e-05,-3.8e-05,-0.908924,-1.486312,1.896886
7.52400000000364,-3e-05,5e-05,-3.4e-05,-0.908953,-1.486261,1.896852
5.30200000000036,-3.3e-05,5.6e-05,-2.1e-05,-0.908986,-1.486206,1.896832
6.29200000000196,-3.7e-05,5.9e-05,-1.7e-05,-0.909023,-1.486146,1.896814
6.45099999999843,-2.4e-05,3.4e-05,-1.6e-05,-0.909047,-1.486113,1.896799
5.28099999999654,-1.5e-05,1.1e-05,-1.4e-05,-0.909062,-1.486102,1.896784
7.48900000000674,-9e-06,-1.1e-05,-8e-06,-0.909071,-1.486113,1.896776
5.39299999999798,-5e-06,-3.4e-05,1e-06,-0.909076,-1.486147,1.896777
6.346999999991,1e-06,-4.5e-05,5e-06,-0.909075,-1.486192,1.896782
6.36300000000745,4e-06,-6.2e-05,4e-06,-0.90907,-1.486254,1.896786
5.40900000000022,3e-06,-7.7e-05,-3e-06,-0.909067,-1.486331,1.896783
7.33099999999354,1e-06,-8.4e-05,-1.6e-05,-0.909067,-1.486416,1.896767
6.44000000001199,5e-06,-8.7e-05,-3.4e-05,-0.909062,-1.486503,1.896734
5.2869999999956,1.5e-05,-9.8e-05,-6.1e-05,-0.909047,-1.486601,1.896673
6.42499999999302,1.5e-05,-7.3e-05,-6.7e-05,-0.909032,-1.486674,1.896606
5.41400000000181,7e-06,-5.7e-05,-7.2e-05,-0.909024,-1.48673,1.896534
7.39599999999996,-7e-06,-4.5e-05,-6.7e-05,-0.909031,-1.486775,1.896467
6.35800000000586,-2.1e-05,-3.1e-05,-6.1e-05,-0.909052,-1.486806,1.896406
5.41499999999928,-3.4e-05,-1.2e-05,-6.6e-05,-0.909086,-1.486818,1.89634
7.3369999999926,-3e-05,1.5e-05,-4.9e-05,-0.909116,-1.486803,1.896291
6.47299999999973,-2.2e-05,3.7e-05,-4e-05,-0.909138,-1.486766,1.896251
5.28400000000318,-1.1e-05,5.2e-05,-3.1e-05,-0.909149,-1.486714,1.896221
6.42700000000218,0,6.8e-05,-2.8e-05,-0.909149,-1.486646,1.896193
5.41800000000592,1.1e-05,5.8e-05,-1.8e-05,-0.909137,-1.486588,1.896174
6.37499999999136,2e-05,5.5e-05,-1.7e-05,-0.909117,-1.486534,1.896158
6.34900000000016,2.4e-05,4.4e-05,-2e-05,-0.909093,-1.48649,1.896137
5.42200000001003,2.2e-05,3e-05,-2.4e-05,-0.909072,-1.48646,1.896114
7.38299999999015,1.5e-05,2.1e-05,-2e-05,-0.909057,-1.486439,1.896094
5.32900000000325,7e-06,2e-05,-1e-05,-0.909049,-1.486419,1.896084
6.44599999999684,4e-06,2e-05,-0,-0.909045,-1.486399,1.896084
6.40900000000499,1.1e-05,2.3e-05,9e-06,-0.909033,-1.486376,1.896093
5.38699999999892,1.8e-05,1.8e-05,1.7e-05,-0.909015,-1.486358,1.896109
6.31900000000485,2.6e-05,1.3e-05,2.6e-05,-0.908989,-1.486345,1.896135
6.36000000000081,3.2e-05,2e-06,3.3e-05,-0.908957,-1.486343,1.896168
5.36499999999762,3.5e-05,-1.4e-05,3.6e-05,-0.908921,-1.486357,1.896204
6.33899999999699,3.9e-05,-3.2e-05,2.7e-05,-0.908882,-1.486389,1.896231
5.30700000000195,4.5e-05,-5.5e-05,8e-06,-0.908838,-1.486444,1.89624
6.45600000000002,5e-05,-8.3e-05,-8e-06,-0.908788,-1.486527,1.896232
7.53600000000176,5.5e-05,-0.000109,-1.2e-05,-0.908732,-1.486635,1.89622
5.34999999999286,5.7e-05,-0.000125,-8e-06,-0.908676,-1.486761,1.896212
6.32699999999886,5.9e-05,-0.000153,-1e-05,-0.908617,-1.486914,1.896202
6.33700000000204,3.8e-05,-0.000128,-1.6e-05,-0.908579,-1.487042,1.896186
5.39500000000714,2.3e-05,-0.000116,-2.2e-05,-0.908555,-1.487158,1.896164
7.43599999999844,8e-06,-0.0001,-2.3e-05,-0.908548,-1.487258,1.896141
5.32099999999502,-3e-06,-9e-05,-2.4e-05,-0.908551,-1.487349,1.896117
6.45400000000507,-7e-06,-9.8e-05,-2.4e-05,-0.908558,-1.487446,1.896093
6.41600000000153,-4e-06,-7.5e-05,-1.4e-05,-0.908562,-1.487521,1.89608
6.38699999998948,-1e-06,-6.1e-05,-1.2e-05,-0.908563,-1.487582,1.896068
6.43600000000788,6e-06,-5.4e-05,-1e-05,-0.908557,-1.487636,1.896058
5.26700000000346,1.1e-05,-3.1e-05,1e-06,-0.908545,-1.487667,1.896059
6.42499999999302,1.5e-05,-1e-05,2e-06,-0.908531,-1.487677,1.896061
6.36299999999324,1.1e-05,1e-05,-1.1e-05,-0.90852,-1.487667,1.89605
6.38400000001127,-2e-06,2.4e-05,-2.7e-05,-0.908521,-1.487643,1.896022
6.45500000000254,-1.8e-05,3.3e-05,-4.1e-05,-0.908539,-1.48761,1.895981
5.26599999999178,-3.1e-05,4.7e-05,-6.2e-05,-0.90857,-1.487563,1.895919
6.39599999999518,-3e-05,4.9e-05,-5.8e-05,-0.9086,-1.487514,1.895861
6.45900000000665,-3.9e-05,5.4e-05,-5.9e-05,-0.908639,-1.48746,1.895802
6.35400000000175,-5e-05,5e-05,-6.2e-05,-0.908689,-1.48741,1.895739
6.44900000000348,-5.7e-05,3.8e-05,-6.2e-05,-0.908746,-1.487372,1.895677
6.3689999999923,-6.9e-05,2.7e-05,-6.7e-05,-0.908815,-1.487345,1.89561
5.31100000000606,-5.3e-05,6e-06,-5.3e-05,-0.908869,-1.487339,1.895557
7.49999999999318,-3.9e-05,-1e-05,-5.4e-05,-0.908908,-1.487349,1.895503
5.2869999999956,-2.4e-05,-1.7e-05,-5.9e-05,-0.908931,-1.487366,1.895444
6.46400000000824,-1.6e-05,-2.1e-05,-7.5e-05,-0.908948,-1.487387,1.89537
6.42200000000059,-1e-05,-1.7e-05,-6.5e-05,-0.908957,-1.487404,1.895305
6.33299999999792,-6e-06,-1.3e-05,-5.9e-05,-0.908963,-1.487417,1.895245
6.47899999999879,-2e-06,-6e-06,-5.8e-05,-0.908965,-1.487424,1.895187
5.27100000000758,2e-06,-0,-4e-05,-0.908963,-1.487424,1.895147
6.3689999999923,5e-06,-2e-06,-2.5e-05,-0.908958,-1.487426,1.895122
7.5390000000084,5e-06,-9e-06,-5e-06,-0.908952,-1.487435,1.895117
5.26799999998673,5e-06,-1.2e-05,1e-05,-0.908947,-1.487447,1.895127
6.45800000000918,1e-05,-5e-06,1.6e-05,-0.908938,-1.487452,1.895143
5.33199999999567,1.2e-05,8e-06,1.2e-05,-0.908925,-1.487444,1.895155
6.34100000000615,1.2e-05,1.7e-05,7e-06,-0.908914,-1.487427,1.895163
6.44199999999273,4e-06,2.2e-05,5e-06,-0.908909,-1.487406,1.895168
5.29500000000382,-1e-05,2.1e-05,8e-06,-0.908919,-1.487385,1.895176
6.32600000000139,-2.9e-05,2e-05,1.2e-05,-0.908948,-1.487365,1.895188
6.45799999999497,-4.4e-05,2.1e-05,1.5e-05,-0.908992,-1.487344,1.895203
5.2830000000057,-5.1e-05,2.3e-05,2.6e-05,-0.909042,-1.487321,1.895229
6.46700000000067,-5.3e-05,2.3e-05,4.2e-05,-0.909095,-1.487298,1.89527
6.4830000000029,-5.3e-05,3e-05,5.6e-05,-0.909148,-1.487268,1.895326
6.3209999999998,-4.8e-05,4.6e-05,6.5e-05,-0.909196,-1.487222,1.895391
