Elapse,Mag_X,Mag_Y,Mag_Z
0.904999999999934,282,422,180
3.00100000000003,282,422,180
1.04300000000013,276,420,180
2.63199999999997,276,420,180
0.836000000000059,276,420,180
2.65299999999979,276,420,180
0.844000000000067,276,420,180
2.69399999999997,276,420,180
0.722000000000111,276,420,180
0.674999999999981,276,420,180
2.915,276,420,180
0.839999999999952,276,420,180
2.68500000000005,283,415,175
2.34800000000002,283,415,175
0.831000000000026,283,415,175
2.43099999999985,283,415,175
0.825000000000076,279,423,181
2.76699999999996,279,423,181
0.768000000000102,279,423,181
0.65599999999999,279,423,181
3.17100000000003,279,423,181
0.852999999999993,279,423,181
2.60499999999997,279,423,181
2.59299999999985,279,423,181
0.725000000000087,279,423,181
2.66600000000006,279,423,181
0.766999999999962,274,418,176
0.633000000000106,274,418,176
2.89099999999998,274,418,176
0.788000000000011,274,418,176
3.4209999999999,274,418,176
2.66699999999997,278,416,178
0.788000000000011,278,416,178
2.69199999999992,278,416,178
0.847000000000042,278,416,178
0.70300000000012,278,416,178
2.91299999999994,278,416,178
2.97499999999995,278,416,178
0.881000000000132,278,416,178
0.643999999999867,278,416,178
3.30399999999997,278,416,178
2.73000000000012,278,416,178
0.798999999999994,278,416,178
2.69600000000003,278,416,178
0.809999999999977,278,416,178
2.8189999999999,286,414,182
0.806000000000084,286,414,182
0.72899999999998,286,414,182
3.45100000000009,286,414,182
2.35999999999992,286,414,182
2.55000000000005,279,419,183
2.18600000000002,279,419,183
0.736999999999988,279,419,183
2.43099999999985,279,419,183
0.762000000000151,279,419,183
0.6489999999999,279,419,183
3.07199999999996,279,419,183
0.785999999999953,279,419,183
3.30000000000008,279,419,183
2.79999999999991,273,423,179
2.75500000000006,273,423,179
2.26199999999999,273,423,179
0.650999999999957,273,423,179
2.7290000000002,273,423,179
0.895999999999786,283,411,179
0.716000000000161,283,411,179
3.01899999999988,283,411,179
2.4630000000001,283,411,179
0.775999999999888,283,411,179
2.4550000000001,283,411,179
0.810999999999895,283,411,179
2.72899999999998,283,411,179
0.831000000000026,283,411,179
3.07000000000013,283,411,179
0.85500000000005,276,418,184
3.05499999999981,276,418,184
0.857000000000108,276,418,184
2.73699999999999,276,418,184
0.812999999999953,276,418,184
2.75400000000015,280,418,176
0.81399999999987,280,418,176
2.99200000000011,280,418,176
0.91999999999981,280,418,176
3.1420000000002,280,418,176
1.10199999999994,280,418,176
2.68399999999991,280,418,176
0.960000000000072,280,418,176
2.68599999999997,280,418,176
1.07900000000005,282,422,182
2.62699999999993,282,422,182
0.985000000000014,282,422,182
0.780000000000003,282,422,182
4.81700000000007,282,422,182
2.59100000000001,278,426,172
1.0079999999999,278,426,172
2.7060000000001,278,426,172
1.03399999999998,278,426,172
2.85800000000003,278,426,172
1.13399999999997,278,426,172
2.70100000000006,278,426,172
1.33199999999989,278,426,172
2.71700000000008,278,426,172
1.41299999999989,273,419,172
5.6480000000001,273,419,185
3.18399999999985,273,419,185
3.49200000000005,273,419,185
1.24400000000002,273,419,185
3.22599999999995,284,414,178
3.32100000000013,284,414,178
2.89899999999998,284,414,178
2.71299999999997,284,414,178
4.76300000000007,284,414,178
2.83199999999995,284,414,178
1.01700000000005,284,414,178
3.04799999999994,284,414,178
2.94599999999989,284,414,178
2.77100000000008,284,414,178
