Elapse,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
6.34600000000063,-0.043967,-0.007328,1.002443,-2.125,0.5,-2.125
5.31400000000559,-0.04299,-0.010259,1.008793,0.0625,-0.0625,1.0625
4.26999999999822,-0.043967,-0.012702,1.004397,0.0625,-0.4375,1.9375
5.29699999999877,-0.049829,-0.013679,1.000489,0.5625,0.375,-1.6875
6.36399999999782,-0.044944,0.005374,1.019052,-0.25,1.8125,-0.125
4.25900000000468,-0.04299,-0.008305,0.992184,-0.375,-0.25,-1.25
5.31600000000054,-0.050318,-0.000489,1.00977,-0.1875,0.0625,-2.25
5.30999999999437,-0.039082,-0.017098,1.005862,-0.9375,3.3125,-1
4.23200000000179,-0.040547,-0.014167,1.001954,-0.0625,-1.1875,-1.625
6.46499999999861,-0.040059,-0.011724,1.002443,-0.375,1.3125,-1.75
5.28800000000018,-0.04299,-0.008793,1.002931,-1.875,-2,0.8125
4.26099999999963,-0.041524,0,1.006839,-0.9375,-0.5,0.9375
5.33700000000437,-0.05276,-0.002931,1.006839,-0.875,0.6875,-0.75
5.27899999999448,-0.041036,-0.004397,0.995603,-0.1875,-0.9375,-2.1875
6.38000000000005,-0.049829,-0.007816,1.009282,-1.375,-1.1875,2.0625
5.30100000000289,-0.035662,-0.011724,1.009282,-1,-0.75,-2.75
5.30599999999737,-0.042501,-0.017587,1.002443,-0.25,2.1875,-0.75
5.34600000000296,-0.04299,-0.013679,1.005862,1.5625,0,0.3125
4.27499999999981,-0.047386,-0.000977,0.999511,-0.75,-0.0625,-0.125
6.35799999999875,-0.027357,-0.009282,0.996092,-0.8125,1.875,1.4375
5.32400000000166,-0.032242,-0.002931,1.000977,-0.625,-1.875,-0.25
5.27799999999701,-0.035662,-0.006351,1.011724,-0.1875,-0.1875,0.5
5.29800000000336,-0.030288,-0.00977,1.010259,-0.4375,1.75,1.0625
5.31499999999596,-0.049829,-0.002931,0.999511,0.1875,0.25,1.125
4.20400000000143,-0.030288,-0.006351,0.993161,-2.125,-0.8125,1.25
5.30300000000494,-0.046898,-0.000977,1.01319,0.5625,2.625,2.5625
5.29599999999419,-0.037128,-0.004885,1.00342,-0.5,0.3125,0.4375
5.30600000000447,-0.043967,-0.000489,0.998534,-1.75,1.375,-1
4.29199999999952,-0.038105,-0.007816,0.982413,-1.1875,-0.4375,-0.1875
6.35700000000128,-0.036639,-0.015144,1.010747,0.5625,-0.6875,1.3125
5.30599999999737,-0.048852,-0.01319,0.982902,-2.25,0,-0.9375
4.20600000000348,-0.041036,0,0.998534,-2.75,-0.9375,1.5
5.29199999999719,-0.042013,-0.001954,1,0.3125,2.8125,-1.75
5.29699999999877,-0.038105,-0.004397,1.000489,1.25,0.125,0.9375
5.28500000000065,-0.03615,-0.014656,0.99658,2.125,3.125,-1.125
5.31699999999802,-0.03957,-0.006351,0.998046,-1.9375,-0.25,2.0625
5.29699999999877,-0.043478,-0.007816,1,0.375,-0.25,0.8125
5.42400000000498,-0.046898,-0.003908,1.006839,0.3125,1.875,2
4.22999999999973,-0.042013,-0.018075,1.006351,-0.5625,0.0625,0.125
5.3089999999969,-0.04299,-0.000489,1.000489,-0.5,1.9375,-1.0625
5.31500000000307,-0.042013,-0.011236,0.993161,1.1875,3.6875,1.875
4.25299999999851,-0.04934,0.002931,1.007816,-0.9375,1.25,-0.4375
5.30299999999784,-0.043478,-0.004885,1.002443,-1.625,1.3125,-0.625
5.32400000000166,-0.032242,-0.000489,0.999511,-0.5625,-1.0625,0.4375
5.2960000000013,-0.047386,-0.004885,0.998046,-1.125,-1.125,0.6875
4.24300000000244,-0.041036,-0.007816,0.999511,-1.6875,-1.75,0.3125
5.30200000000036,-0.042501,-0.010259,1.023449,-1.25,0.1875,0.5
5.42199999999582,-0.032242,-0.005374,0.998534,-1,0.625,0.125
4.2230000000032,-0.043967,0,1.012702,0.25,-1.6875,0.5625
6.37099999999435,-0.045921,-0.016121,1.001466,-1.125,-1,0.6875
5.36100000000062,-0.033708,-0.008793,0.992672,0.3125,0.1875,-0.6875
4.19400000000536,-0.032242,-0.008793,0.998046,-2.625,0.4375,-0.25
5.3089999999969,-0.03957,0.000489,1.003908,-1.4375,1.1875,-2.1875
5.31600000000054,-0.045432,-0.014167,0.994626,-0.3125,1.5,-1.375
5.31000000000148,-0.034685,0.007816,1.004885,-0.625,0.8125,-1.125
5.3089999999969,-0.042501,-0.000489,1.002443,-1.4375,0.75,0.5
5.30799999999942,-0.045921,0.000489,0.999511,-0.1875,2.9375,-0.875
4.34299999999865,-0.040059,-0.015633,1.004885,0.9375,1.875,1.875
5.309000000004,-0.03615,-0.00342,1.004885,0.625,1.5,3
5.29900000000083,-0.040547,0.001466,1.005374,-2.25,2.1875,0.375
5.32700000000119,-0.038593,-0.028823,0.99658,-1.5625,1.0625,0.25
4.27099999999569,-0.03615,0.008305,1.005862,-1.0625,0.4375,-0.625
5.29200000000429,-0.053249,0.002931,0.993161,-1.6875,2.5625,-2.125
5.31499999999596,-0.038593,-0.007816,1.000489,-1.5,0.25,0.5
4.24300000000244,-0.03615,-0.002443,1.011236,-2,1.8125,-0.6875
6.36599999999987,-0.038593,-0.011724,1.003908,-1.25,0.8125,0.375
5.3089999999969,-0.041524,-0.008793,1.001954,0.5,1.375,-0.9375
4.33300000000258,-0.043967,-0.001466,1.000489,-0.125,2.0625,-0.5
5.29699999999877,-0.040547,-0.017098,1.007328,-0.125,1.1875,1.1875
5.30700000000195,-0.045921,-0.020518,1.020518,-2.25,1.125,-0.1875
5.26399999999683,-0.043967,-0.006351,1.008793,-0.75,-0.875,1.8125
4.2359999999988,-0.043478,-0.01319,1.002931,-1.5,1.5,0.3125
5.29900000000083,-0.052272,0,0.992184,-2.125,1.8125,0.1875
5.32900000000325,-0.03957,-0.015144,1.013679,0.4375,0.5625,-0.3125
4.27499999999981,-0.049829,-0.010747,1.008305,-0.75,1.625,-0.375
22.0979999999997,-0.048363,0,0.994626,-0.6875,-1.4375,-1.1875
0.987999999999545,-0.048852,-0.006351,0.997069,-1.4375,0,-1
13.8469999999984,-0.054714,-0.004397,1.007328,-2,1.8125,2.5
4.15100000000024,-0.041524,-0.006839,1.002931,-1.625,-0.25,0.125
1.23400000000373,-0.041524,0.000977,0.991207,-2,0.75,-0.5625
3.48100000000073,-0.04299,-0.011724,1.010259,-0.375,1.8125,0.5625
0.814999999995791,-0.04299,-0.010259,1.007328,0.125,0.9375,0.3125
4.17300000000154,-0.041524,-0.011236,1.009282,0.0625,-1.3125,-1.25
0.891000000002862,-0.033219,-0.005374,1.002443,-1.8125,1.125,0.0625
4.07500000000027,-0.047386,-0.000977,1.017098,-1.3125,-3.625,-1.625
2.09899999999408,-0.043967,-0.013679,1.000489,0.1875,0.0625,-1
4.26500000000374,-0.041036,-0.004397,1.008305,-2.375,0.5625,1.3125
5.3440000000009,-0.047875,-0.013679,1.001466,-0.125,-0.8125,1.6875
6.37499999999847,-0.040059,-0.017587,1.00342,-1.4375,-0.625,1.0625
4.1919999999962,-0.04299,0.005862,1.003908,-4.125,-0.625,0.9375
5.3219999999996,-0.039082,-0.009282,1.001466,1.3125,-0.375,0.0625
5.29300000000177,-0.046409,-0.005374,0.995603,-1.0625,1.6875,1.25
4.25600000000514,-0.046898,-0.007816,1.008793,-0.375,-1.75,0.5625
5.3089999999969,-0.054226,-0.015633,1.005374,-2.125,-2.0625,1.4375
7.42400000000032,-0.061553,-0.004397,1.007328,-1.1875,0.875,2.25
4.27299999999775,-0.05618,-0.012213,1.007328,-0.1875,0.8125,0.3125
5.31200000000354,-0.03615,-0.007328,0.998046,-0.625,-0.5625,-1.9375
6.3469999999981,-0.041524,0.001954,1.010747,-0.625,1.625,-2.5625
5.26500000000141,-0.032242,-0.002931,0.99023,-0.9375,1,0.3125
4.26499999999663,-0.039082,-0.007816,1.010747,-0.9375,1.3125,0.3125
5.2960000000013,-0.03615,0.008793,0.994626,-0.25,2.5,1
5.35700000000361,-0.038593,-0.008305,0.988764,0.5,1.125,-0.625
4.23099999999721,-0.046898,0.000977,0.998046,-0.5625,1.5,-1.375
5.30400000000242,-0.04299,-0.008793,1.00342,-0.3125,1.3125,1.75
5.29299999999466,-0.046409,-0.003908,0.998534,-0.5625,-1.5625,-1
5.46600000000552,-0.031265,-0.01319,1.006839,-1.5625,0.1875,1.9375
5.29899999999373,-0.047386,-0.001954,1.013679,-0.875,-1.25,-2.1875
6.32600000000139,-0.040059,-0.000489,0.999511,-0.625,0.5,-0.5
4.26399999999916,-0.040547,-0.00977,1.000977,-1.375,-0.25,0.5
6.3870000000037,-0.055691,-0.009282,1.002931,-2.5,-0.4375,-1.125
6.3650000000024,-0.038105,-0.013679,0.997557,0.4375,-1.0625,0.0625
4.25399999999598,-0.041036,-0.009282,0.99658,-0.8125,2.125,-1.8125
5.29900000000083,-0.031754,-0.010259,0.994138,0.0625,-0.5,2.5
5.30200000000036,-0.02638,0.001466,1,-0.625,0.8125,-0.3125
5.38300000000191,-0.048363,-0.001466,0.999511,0.0625,2.8125,-1.4375
4.24699999999945,-0.043967,0.005374,1,-1.125,-1.8125,-0.25
5.31399999999849,-0.032242,-0.007816,1.004397,-2.125,1.5625,-0.0625
6.36300000000034,-0.047875,-0.002931,1.004885,-1.625,0.125,-1.4375
5.3219999999996,-0.049829,-0.000977,1.002443,-1,-0.0625,-0.25
5.30599999999737,-0.042501,-0.005862,1.003908,-0.25,0,1.1875
5.31900000000007,-0.03957,-0.011724,1.007328,-2.875,0.0625,-1.3125
5.29800000000336,-0.041524,0.008793,1.002931,0.25,0.5,-0.25
5.30099999999578,-0.041524,-0.00342,1.010259,-1.4375,0.6875,-0.5
6.44600000000395,-0.041036,-0.015144,0.997069,-1.9375,0.5,-1.0625
4.2619999999971,-0.042013,-0.020029,1.005862,0.3125,2.125,-1.625
5.28900000000476,-0.043967,0.002931,0.999511,-0.6875,1.1875,0.625
5.36799999999715,-0.040547,-0.005862,1.010747,0,0.625,2.3125
4.23099999999721,-0.047386,0.002443,1.016121,0.1875,1.4375,-2.4375
5.30200000000036,-0.041524,-0.00977,1.002931,-0.9375,1.875,0.5
5.31000000000148,-0.04299,-0.005374,1.002443,-0.5,-0.6875,-2.1875
5.31500000000307,-0.051783,-0.000977,1,-2.8125,0.4375,-0.125
4.27399999999523,-0.051295,-0.000977,1.021006,0.4375,0.5625,1.3125
5.30300000000494,-0.05276,-0.012702,1.006839,-0.5625,2.9375,1.125
5.36499999999762,-0.035662,-0.012702,1.002443,0.125,-0.125,-0.4375
4.24699999999945,-0.03957,0.006351,1.002931,-3.125,-0.9375,-0.25
5.30700000000195,-0.042013,0,0.99023,-0.4375,0.4375,0.625
5.31099999999896,-0.037616,-0.01319,1.012213,0.9375,-2.9375,0.5625
4.24600000000197,-0.030288,0.000977,1.001954,-0.4375,1.5625,-0.9375
5.29999999999831,-0.028334,0,1.002931,-0.6875,0.3125,-1.4375
6.38000000000005,-0.032731,0.005374,1.005862,-1.125,1.875,0.5
4.24300000000244,-0.034196,-0.010259,0.997557,-0.9375,0.1875,-2.125
6.38099999999753,-0.042501,-0.001466,0.984856,-0.5,-0.3125,-1
5.29799999999625,-0.04299,-0.014167,1.005862,-0.75,1.125,-1.0625
5.34100000000137,-0.035662,-0.003908,0.982413,0.4375,0.8125,-0.125
4.24699999999945,-0.045432,-0.007816,1.005374,-1.125,0.5625,-0.6875
5.30300000000494,-0.037616,-0.018075,1.009282,-1.3125,0.75,0.75
5.31699999999802,-0.053249,-0.005374,1.012213,-0.75,-2.125,1.4375
4.20199999999937,-0.045921,0.000977,1.009282,-1.25,-1.6875,0.1875
5.29999999999831,-0.046409,-0.012213,1.005862,2.375,0.125,0.5
5.30100000000289,-0.053249,-0.005862,1.004397,-0.5,-0.125,1.125
5.274,-0.038593,-0.006839,1.000489,-1.9375,1.4375,1.875
4.22100000000114,-0.041524,0.00342,1.006839,-0.3125,-0.875,0.375
5.3089999999969,-0.030777,-0.011236,0.994626,-1.5625,1.5625,0.6875
5.39799999999957,-0.040547,-0.01661,1.007816,-1.3125,0.5,0.5625
5.25100000000123,-0.043478,-0.011724,1.008305,-2.5625,0.875,0.625
5.31399999999849,-0.043478,0.00977,1.01319,-1.625,0.5625,1.125
5.30100000000289,-0.04299,-0.010747,0.992672,-2.125,0.1875,1
4.28499999999588,-0.03615,-0.010747,1.004885,-1.6875,1.1875,0.375
5.309000000004,-0.03615,-0.000489,1.004885,-1.6875,1.4375,1.6875
5.30200000000036,-0.023449,-0.020029,1.002931,-1.4375,-0.3125,-0.5
6.36000000000081,-0.042501,-0.016121,1.007816,-1.125,-0.375,-0.9375
5.30099999999578,-0.051783,-0.020518,0.998046,-1.625,2.0625,-0.9375
6.44900000000348,-0.031265,-0.00977,0.993161,-0.0625,-0.6875,-1.4375
5.27199999999794,-0.026869,-0.007328,0.990718,0.0625,-2.3125,-1.25
5.30200000000036,-0.047875,-0.001466,1.009282,-1.4375,1.8125,1.75
5.31099999999896,-0.042501,-0.001954,0.985833,0,0.5,2
4.5599999999979,-0.038105,-0.006351,0.997069,-0.1875,0.4375,-0.3125
5.30800000000653,-0.040547,0.006351,1.002931,-1.4375,-1.4375,-0.375
6.36799999999482,-0.052272,-0.001954,0.998046,-0.4375,1.5,-1.1875
4.2049999999989,-0.045432,-0.020518,1.007328,-0.375,0.25,0.8125
5.30400000000242,-0.054226,0.000977,1.00342,1.0625,0.5625,-1.375
5.52499999999867,-0.054226,-0.00342,1.006351,-1.5625,0.125,2.25
4.29900000000316,-0.042013,-0.000977,1.006839,-0.25,0.4375,0
5.29199999999719,-0.038105,-0.020029,0.997069,0.5,-1.875,0
5.30400000000242,-0.046409,-0.006839,0.997557,-0.875,2.25,0.6875
4.20799999999844,-0.033219,-0.007816,0.994626,-0.1875,1.625,-1.375
5.33599999999979,-0.034685,-0.012702,0.997557,-1.75,0.0625,1.625
5.2960000000013,-0.042501,-0.009282,0.988276,-0.375,2.625,0.375
5.30200000000036,-0.05618,-0.007328,0.995603,-0.3125,-0.875,0.5625
4.25200000000103,-0.044944,-0.011236,1.010747,-1.625,0.8125,0.375
5.31499999999596,-0.035173,-0.019052,1.009282,-0.375,-0.9375,-0.0625
6.74500000000222,-0.051295,-0.015633,1.009282,-0.3125,-1.875,0.25
3.94200000000211,-0.033219,-0.008305,1.006351,-0.3125,0.5,0.9375
5.2960000000013,-0.040547,0.006839,1.006351,0.125,0.5625,-2.4375
6.38099999999753,-0.0298,-0.011724,1.007816,-0.5625,1.625,-2.4375
5.32499999999914,-0.037128,-0.005862,0.99658,-1.1875,-0.375,-0.0625
6.3689999999994,-0.03957,-0.018564,1.003908,0.5,-0.3125,-0.875
5.31399999999849,-0.028823,-0.011236,1.009282,-2.25,0.25,1.6875
4.26300000000168,-0.047386,0.004397,1.006839,0.875,0.5625,1.3125
5.31900000000007,-0.042501,-0.002931,1.005374,-1.4375,2.125,-2.375
6.3910000000007,-0.045921,0.000489,0.993649,-2,0,-1.6875
4.31499999999829,-0.046409,-0.000977,0.995603,0.125,-0.8125,0.6875
5.30200000000036,-0.048363,-0.001954,1.000977,0.375,0.375,-1.5
5.30299999999784,-0.045921,-0.016121,1.008793,-0.6875,1,-1
4.27600000000439,-0.051783,0,1.00977,1.4375,0.1875,1.4375
5.34999999999997,-0.044944,-0.008305,0.993161,-1.6875,2.4375,1.8125
5.30200000000036,-0.046409,-0.006351,1.00342,-1.4375,-0.25,-0.8125
5.30599999999737,-0.046409,-0.01319,1.002443,-2.75,0.8125,1.75
4.25400000000309,-0.04299,-0.016121,1.012213,0.4375,-0.3125,1.875
6.40200000000135,-0.048852,-0.007816,1.00977,-0.9375,1.0625,1.625
5.27499999999748,-0.047386,-0.008305,1.004397,-1.5625,-0.0625,0.75
4.37499999999602,-0.042501,-0.021006,1.000489,-0.5,-0.1875,-1.6875
5.30100000000289,-0.039082,-0.011236,0.993161,-1.3125,-0.3125,-0.125
6.33700000000204,-0.050806,-0.008305,1.003908,-2,-0.125,0.375
4.25200000000103,-0.047386,0.000489,1.000489,-0.125,1.125,-1.4375
5.32799999999867,-0.045432,-0.007816,1.010747,-2.25,-0.1875,-0.4375
6.38000000000005,-0.044944,0,0.994138,-0.75,0.8125,-0.9375
4.23399999999674,-0.055691,-0.013679,0.989741,-0.5625,-1.3125,1.25
6.37300000000351,-0.037128,-0.000489,1.007816,-0.75,-2.5,0
5.32099999999502,-0.031754,-0.021495,0.99023,-1.9375,-0.875,-2.0625
5.37900000000491,-0.037128,-0.000489,0.991695,0.8125,1,0.5
5.30200000000036,-0.042013,-0.007816,1.010747,0.9375,0.4375,0.375
5.31399999999849,-0.037128,-0.006351,1.005374,-1,2.4375,0.375
4.22900000000226,-0.043967,-0.008305,1.012213,0.125,0.625,-2.25
6.40599999999836,-0.053249,-0.014656,0.994626,-0.25,0.5,1.6875
5.34799999999791,-0.040059,-0.008305,1.012702,-0.0625,-0.1875,1.0625
4.18600000000424,-0.032242,-0.008305,0.995603,0,0.5625,1.0625
5.32599999999661,-0.037616,-0.023937,1.006839,0.75,-1.25,0.8125
5.31600000000054,-0.039082,-0.011236,1.001466,1.1875,0.5625,-0.9375
5.29199999999719,-0.056668,-0.009282,1.004397,-0.375,0.375,0.125
4.38199999999966,-0.033708,-0.004397,1.00342,-0.875,-0.5,-2.6875
5.29000000000224,-0.033219,0.009282,1.009282,-0.25,-0.125,1.625
5.31699999999802,-0.055691,-0.012213,1.009282,-1.4375,2.4375,0.8125
4.2490000000015,-0.024915,-0.015144,1.004397,-2.5625,-0.6875,0
5.31300000000101,-0.037128,-0.005862,1.007816,-2.875,0.5625,-1.875
5.31500000000307,-0.045921,-0.008305,0.992672,-1.5625,-0.3125,-1.1875
5.26899999999841,-0.037616,-0.018564,0.994138,-0.25,-0.75,2.0625
5.33999999999679,-0.044455,0.004397,1.005862,-1.3125,0.3125,-2.5625
5.30400000000242,-0.046409,0.002931,1.001954,-2.375,0.5,-0.875
5.29099999999971,-0.040059,0.001954,1.008305,-0.375,4,2.125
5.42000000000087,-0.046409,-0.005862,0.995115,-1.6875,-0.5,-1.25
6.36999999999688,-0.043478,-0.004885,1.003908,-0.6875,-0.1875,0.1875
5.28700000000271,-0.040059,-0.00342,1.002443,-0.8125,-0.9375,0.1875
4.25399999999598,-0.043967,-0.002443,0.993649,-1.8125,0.4375,-1.75
5.3180000000026,-0.055203,-0.004885,1.001954,0.0625,-0.0625,0.8125
5.29099999999971,-0.050318,-0.020029,0.988276,-0.25,0.5,0.5625
4.26699999999869,-0.041036,-0.004397,0.999511,-0.125,0.75,-0.6875
5.31300000000101,-0.031754,-0.01319,0.997069,0.3125,-0.4375,2.625
5.3180000000026,-0.03615,-0.011236,1.007816,-1.1875,-1.25,-0.6875
5.30599999999737,-0.040547,-0.007816,0.998046,-2.0625,1.75,1.1875
5.38300000000191,-0.047875,-0.002443,1,-0.5625,-0.25,-1.4375
5.31399999999849,-0.043967,-0.018075,1.011236,-1.875,2.1875,-0.375
5.27600000000206,-0.045432,0.002931,1.007328,-1.625,-0.1875,-0.625
5.31799999999549,-0.040547,-0.011236,0.99023,-0.6875,0,-0.0625
5.29800000000336,-0.037128,0,1.006839,0.875,3.375,-0.375
5.32499999999914,-0.055203,-0.016121,1.001466,-2.25,0.375,1.3125
5.30299999999784,-0.037128,0.007328,0.99658,1.375,-0.8125,1.0625
5.31000000000148,-0.045921,-0.010259,1.011724,-1.1875,0.3125,1.75
5.3219999999996,-0.035662,-0.008793,1.009282,1.125,0.9375,0.25
4.37300000000107,-0.048363,0.00342,1.005374,0.75,1.375,-0.75
4.33699999999959,-0.037128,0,1.011236,-1,0.125,0.8125
6.37700000000052,-0.050806,-0.000977,1.00342,0.125,0.5,1.25
4.23899999999833,-0.036639,-0.001954,1.00342,-0.875,2.875,1
5.32700000000119,-0.043478,-0.002931,1.006351,-0.3125,1.625,1.5625
5.27900000000159,-0.049829,-0.004397,1.000977,-1.3125,0.125,-1.4375
4.59399999999732,-0.043967,-0.010259,1.015633,-1.25,2.75,0
4.89600000000223,-0.040547,-0.012213,1.002931,-1.875,-0.0625,-1.125
6.34900000000016,-0.030777,-0.004885,1.007328,0.25,0.8125,-0.4375
4.28099999999887,-0.048852,0.004885,0.992184,-0.375,-0.1875,-0.75
5.3180000000026,-0.049829,-0.004885,1.001954,-0.625,-0.3125,0.875
5.38699999999892,-0.043967,-0.00977,1.009282,-1.75,0,1
5.30200000000036,-0.038105,-0.002443,1.002443,-1.25,-0.0625,1.0625
5.32299999999708,-0.040547,0.005862,1.009282,-1.5625,0.25,0.0625
5.31200000000354,-0.037616,-0.002931,1.002443,0,-0.5625,3.375
5.31499999999596,-0.053249,-0.008305,1.002443,-0.9375,-0.875,-1.5
4.24699999999945,-0.029311,-0.01661,1.001954,-0.4375,1.625,-0.5625
6.37400000000099,-0.041036,-0.010259,1.005374,-1.125,-0.9375,2
5.29300000000177,-0.048852,-0.008305,1.002931,-0.5625,1.125,-0.625
4.21200000000255,-0.056668,-0.010259,1.030288,-1.25,-1.1875,-0.375
6.43699999999825,-0.031265,-0.004397,1.00977,-0.9375,0.6875,0.8125
5.3180000000026,-0.036639,-0.004397,1.011724,0.1875,-0.0625,2.1875
4.24100000000038,-0.038593,0.003908,0.998534,-1.375,0.25,0.5625
5.30099999999578,-0.04299,-0.006351,1.005862,-0.3125,2.8125,-0.375
5.30799999999942,-0.042013,-0.007816,1.001954,-1.6875,0.125,-1.5
5.33599999999979,-0.041524,0.000489,1.012702,-0.25,0.4375,0.3125
4.24600000000197,-0.044944,-0.011724,1.003908,-0.5,-0.0625,0.625
6.36999999999688,-0.038593,-0.006839,0.997557,-0.9375,2.5625,-3.1875
5.30499999999989,-0.040059,-0.017098,1.013679,-0.25,-1.4375,-2.5
6.3910000000007,-0.042013,-0.001466,1.010259,-0.4375,-1.4375,0.8125
5.38099999999986,-0.035173,-0.007816,1.011236,-1.5625,-0.5,-0.0625
5.30799999999942,-0.048363,-0.014167,1.003908,-0.6875,0.0625,0.6875
5.30499999999989,-0.038593,0.001466,1.000489,-1.5625,0.125,2.625
5.32700000000119,-0.034685,-0.002443,0.995603,-1.0625,1.3125,0.3125
5.29200000000429,-0.055203,-0.006839,1.021983,0.0625,1.9375,-0.5625
4.27399999999523,-0.03957,-0.005862,1.012702,0.3125,0.125,-1.4375
5.32499999999914,-0.0298,-0.008793,1.005374,-1,1.5,-0.6875
5.31100000000606,-0.040059,-0.010259,0.993161,-1.25,0.125,-1.125
4.20899999999591,-0.033219,-0.013679,0.997557,-1.125,-1.9375,-0.125
6.45399999999796,-0.044455,-0.017098,1.011724,-1.375,0.5625,1.375
5.29400000000635,-0.035662,-0.006839,0.99023,1.625,0.5,-0.9375
5.26299999999935,-0.049829,-0.014656,0.991207,-0.375,2.375,-1.6875
6.36499999999529,-0.053249,-0.007816,0.999511,-1.8125,0.375,1.125
5.33599999999979,-0.043478,-0.011236,1.005862,-1.25,-0.875,3.375
5.30400000000242,-0.055203,-0.00342,0.996092,0.6875,0.5,1.0625
5.30200000000036,-0.055691,-0.010747,0.998534,-0.875,0.375,-0.8125
6.35899999999623,-0.036639,-0.004885,0.994138,-2.3125,0.1875,-1.1875
5.27900000000159,-0.040059,0.000977,1.003908,-1.125,-0.1875,-0.3125
5.39100000000303,-0.043478,-0.006839,1.004397,-0.3125,-0.1875,-2.8125
6.36099999999828,-0.05276,-0.009282,1,-1.75,1.25,1.0625
4.24800000000403,-0.042501,0.005374,0.998534,-1.375,2.6875,0.25
5.29899999999373,-0.041036,-0.006351,1.000489,-0.125,1,0.875
5.32600000000372,-0.04299,-0.011724,1.000977,-1.4375,2.0625,0.875
5.31499999999596,-0.051295,-0.00977,1.002931,-0.3125,3.3125,-0.1875
5.31200000000354,-0.047386,-0.00977,1.001954,-1.5625,1.75,0.25
5.31199999999643,-0.042501,-0.011724,1.000977,1.6875,0.625,-0.6875
6.37100000000146,-0.038105,-0.015633,1.005374,0.6875,-1.3125,-0.5625
4.24300000000244,-0.034685,-0.00977,1.008305,-1.625,0.4375,2.375
5.39899999999705,-0.037616,0.002931,1.000489,-1.3125,2.75,-1
5.28700000000271,-0.039082,-0.01319,0.99658,-1.5,1.0625,1.5
4.26699999999869,-0.047875,-0.024915,1.010259,0.375,1.9375,-0.4375
5.32600000000372,-0.042501,-0.005374,1.004397,-1.25,1.625,1.0625
5.3349999999952,-0.047386,-0.018075,1.002931,-1.0625,0.8125,3.0625
4.21599999999955,-0.050318,-0.001466,1.000977,-2.9375,-0.1875,1.6875
5.31400000000559,-0.035662,0.005374,0.991207,-0.625,-1.375,0.0625
5.28099999999654,-0.047875,-0.001954,1.005862,-0.1875,0.5625,0.625
5.32600000000372,-0.035173,-0.014167,1.001466,-1.6875,-0.25,2.125
5.31699999999802,-0.047386,-0.008305,0.992184,1.1875,-1.375,-0.4375
5.69199999999626,-0.045921,0.002931,1.013679,-1.5625,1.9375,-1.25
4.25400000000309,-0.038105,-0.005374,1.000977,-2,0.125,1.375
5.30200000000036,-0.045432,-0.002931,1.014167,-1.5,-1.125,-1.25
7.44699999999909,-0.038105,-0.01661,1.00342,0.25,0.625,-0.125
4.24999999999898,-0.053249,-0.006839,1.001954,-1,2.4375,-0.25
5.2960000000013,-0.033219,-0.002443,0.996092,-1.125,-0.125,-0.375
5.32499999999914,-0.047875,-0.013679,1.002443,0,1.9375,-0.625
4.24499999999739,-0.034196,-0.010259,1.007328,0.625,-1.1875,0.8125
5.3180000000026,-0.035662,-0.014656,1.008305,-2.125,0.0625,0.9375
4.6740000000014,-0.04934,-0.00977,1.01319,0,0.75,-1.6875
5.27999999999906,-0.044944,-0.012213,1.002931,-1.75,0.75,0
5.31399999999849,-0.038593,-0.002931,1.007816,-0.75,1.5,-0.75
5.28500000000065,-0.038105,-0.006839,1.00977,-2.5625,-1.75,-0.1875
5.31000000000148,-0.046409,-0.011236,1.000977,-0.25,0.125,-1.625
5.30200000000036,-0.054714,-0.00977,1.003908,0.9375,3.0625,-1.3125
5.31900000000007,-0.041036,-0.008305,1.009282,1,-0.0625,1.125
4.18499999999966,-0.039082,-0.008793,0.991207,-0.8125,1.8125,-2.125
5.31499999999596,-0.050806,0.006839,0.988764,-0.625,2.6875,-1.25
6.51600000000485,-0.041524,-0.001954,0.994138,-0.5625,1.8125,-0.625
5.26199999999477,-0.056668,-0.004885,1.011236,-1.375,0.625,-1.75
5.31900000000007,-0.025403,-0.000489,0.998534,-1.5625,1.6875,1.9375
5.32100000000213,-0.035662,0.007328,1.006351,0,0.8125,1.25
4.21599999999955,-0.036639,-0.015633,1.004885,-3.5,2.0625,-0.5
5.30200000000036,-0.037128,-0.014656,1.012213,1.125,0,-0.75
5.31699999999802,-0.04934,-0.004397,1.007816,-0.6875,-0.875,0.625
5.25900000000235,-0.050318,-0.008305,0.993161,-0.625,0.0625,0.8125
4.24100000000038,-0.035173,-0.014167,0.993161,0.125,2.4375,-2.0625
5.31200000000354,-0.037128,-0.011724,1.005374,-0.5625,-0.6875,-1.25
6.37199999999893,-0.045921,-0.011236,1.002443,-1.5,0.8125,-2.1875
4.2580000000001,-0.040547,-0.009282,0.989741,-0.375,0.8125,-0.5625
5.31799999999549,-0.040547,-0.008793,1.012213,-0.9375,0.1875,0.625
5.43400000000105,-0.03957,-0.011724,1.007816,-0.8125,0.4375,0.0625
5.3309999999982,-0.041524,-0.005374,1.00977,-0.625,2.3125,-1.1875
5.24400000000469,-0.04299,-0.011724,0.998534,-0.0625,0.6875,2.1875
6.42099999999601,-0.047386,-0.015633,1.005862,-0.1875,0.25,2.625
5.2130000000048,-0.030288,-0.012702,0.999023,0.125,1.9375,1
4.32199999999483,-0.043478,-0.014167,1.00342,-0.9375,-0.9375,-1.6875
